8PZDT|154,7410,495||||||868800,873779,875937
UKWY1|909,4090,880||||||864000,877121,880763
DRBGI|270024,3976,195918,47626||||||933600,941348,950858,959747
904PC|3277,3178,154||||||937800,948035,962594
72822|889,2110,1894||||||886800,887458,897046
J8HOA|1735,889,20383||||||940800,962351,972843
MST0I|15117,715,67||||||937800,944255,963111
S3C6A|63073,69751,270024||||||898200,901771,906308
2PVA7|873,715,5191||||||868800,877336,899155
L21WS|1013,67,174||||||900000,910065,922977
IQII2|3488,215,7697,94||||||932400,959729,976930,988390
5KS26|5013,6951,16234||||||882600,897048,898705
Y0YLD|14458,3976,69758,89929,3976||||||875400,880954,892060,900100,905373
YSTKR|296,158,436||||||864000,866453,876684
EGCFH|215,67,2499||||||943800,951572,964904
KHHJ0|106039,7268,67,645,1762||||||942600,945610,949255,966701,980150
PKJH0|7268,46899,106039||||||919800,926864,936304
D75S0|6571,5344,3587||||||930600,939588,946416
XZ6RP|3498,95,158||||||890400,893187,904749
LPN40|17,5969,7410,56,745||||||868200,882724,883172,891437,899183
207EP|4090,913,737||||||876600,878871,896754
FFYMP|135,128,153||||||934800,937368,938699
QUQ8L|7697,94,436||||||876000,887067,888130
L64XJ|18387,154,18290||||||941400,942671,945917
TLPL4|857,2574,5191||||||933600,959872,975811
XIRP7|129,115,963,97||||||937200,953125,963148,978219
TANH5|1192,1128,94||||||949800,976690,982275
38KGM|5013,6951,16234||||||878400,891839,891883
9G40P|52327,130969,81874||||||935400,940021,952593
7NFEP|3501,3498,158||||||871800,872638,884035
MDDFO|270024,3976,52327||||||912600,919516,931166
EP4CH|5919,128,6460||||||881400,887829,891670
KCBW1|4696,3501,3660||||||864000,881419,889164
ZYXCO|2807,277,3498||||||868800,896602,896566
UTBCA|216,4090,67,889||||||865800,866619,872484,884429
PHCDN|546,745,17||||||881400,895060,895406
RT18I|1927,880,737||||||879000,885235,893480
PP9PN|836,2006,836||||||948600,948735,951173
NF5T5|126915,174,67,880||||||942600,964256,977844,984629
4QVZI|89929,16244,3976||||||929400,942376,949059
HMCXW|412,94,154,5013||||||873600,881744,891090,900486
SMSLT|5919,2525,7410||||||916800,924832,935709
RY93Z|249,158,135||||||869400,883858,885476
ESTU2|1034,97,963||||||894600,912327,928461
4TJES|58460,52100,25140||||||889200,895169,906150
WQ3H0|1735,3488,1450||||||878400,889873,900671
L6Z67|216,67,1450||||||873000,890135,912036
32RDS|25140,52100,58460||||||912600,919389,924996
QAZ71|52069,54770,52069||||||889800,893829,896921
23HPX|130969,52327,130969||||||903000,905041,911853
85ABE|16244,3976,69751||||||876000,882133,892802
DAREA|48309,15526,412||||||927600,945564,960298
2BH1V|296,94,963||||||889800,892204,906879
KC7GI|18928,3976,106039||||||928800,929336,939071
0FEAA|707,1927,939||||||890400,897100,922567
8EX97|412,174,1450||||||886800,908469,926365
HKLTY|707,67,66||||||909600,913679,936699
Y6EHL|14458,46899,3976||||||889800,891558,897380
CPGUV|3271,67,857||||||871200,897894,911579
F23YA|16244,6210,66||||||917400,920977,931170
KZ0MW|2574,154,127||||||949800,954482,962406
PDH8Q|5910,745,5910||||||922800,925209,928391
CR2A8|20514,7410,158,2006||||||876600,886027,900821,905935
UKFKS|18928,3976,54770,3976||||||925800,928056,937496,942041
LACAK|5191,97,2499,67||||||940800,949442,962892,978038
D1YZ4|3671,3735,3660||||||868800,875705,880991
E56VC|889,1477,94||||||889800,912527,920510
2KXEG|215,174,67||||||876000,886938,901087
B4DD6|54770,4008,3976||||||924600,934250,937644
AI5Y6|3498,153,6571||||||912000,918893,935401
FA5EG|7697,94,412||||||876600,888198,902925
UX9TX|436,546,153||||||898800,898942,910082
RX7TX|296142,41704,52327||||||937800,939953,942319
WVWTP|296,56,148||||||894000,900575,911096
Q8CYA|1927,909,880||||||888600,897041,897477
M4ZV2|24887,52100,25140,50543||||||900000,907954,920237,923733
X4T8I|2807,963,54||||||931800,940188,945368
929KH|3902,153,148||||||932400,959959,966890
Q8KC5|692,604,737||||||892800,898895,899805
ZKD7L|20104,2170,1128||||||944400,960445,975413
30A0R|3976,69750,52327||||||872400,881511,888946
85U96|3488,94,2170||||||932400,936750,952164
KJAFW|69,216,666||||||934800,935735,953397
054ES|2807,67,2215||||||871200,895255,909625
UNP20|6460,745,495||||||867600,872169,876030
07EBP|22811,997,6210,66||||||934200,947511,969128,979756
5R5XM|5191,97,2499||||||938400,948001,959927
63ELK|939,2215,4269||||||892800,905877,921489
UQ7Q2|5639,249,158||||||915000,928738,943639
GIJRG|315967,3976,54770||||||913800,917148,926325
0I8K5|4090,645,913||||||888000,889750,900986
R8H1T|5910,745,56||||||944400,946623,951521
C4CI5|3549,3671,3501||||||936600,942035,942578
J4EEM|15526,97,174||||||889800,895353,908822
WAVB9|13539,3488,412,94,2006||||||933000,945289,965754,972801,987916
AL0FM|3178,135,153,7410,154||||||882600,886050,887584,897010,905188
MEDOZ|939,889,67||||||930000,938059,949806
DZZYI|1927,692,737||||||865200,875527,879498
7CB10|130969,52199,3976||||||907800,913706,916702
6NG5P|6951,2006,56||||||938400,942171,949072
UDCII|6059,5969,495,17||||||938400,941747,946884,946716
4XMVR|9590,66,67,963,2807,963||||||946200,970129,995988,1014221,1026506,1034339
G20DA|3660,127,3498||||||938400,942735,948933
JOSFF|436,546,454||||||875400,878975,882075
8KLWE|6210,94,15526,97||||||892200,907420,927566,934848
C23W4|50543,25140,24887||||||924000,935677,942074
YG9BJ|119,1034,857||||||871200,898012,907760
6LKCW|154,3912,115||||||928200,934486,959324
H0VPQ|913,1010,692,909||||||867000,872312,878778,881559
1EVLK|624,737,873||||||882600,892004,892163
Q2R3G|715,4090,1762||||||948000,959897,963293
T1OWX|148,20514,56||||||939600,940896,954089
NYWN8|997,857,997,1735||||||907200,924586,935943,954903
F6E8Y|1128,66,1450||||||877200,885131,895765
TIPER|296,3671,127,153,3660||||||880800,884860,890336,901619,905504
JZTI9|66,963,2807||||||891000,912058,924471
C0JF6|126915,174,215||||||942600,964467,976020
TLZZP|3271,412,3271||||||941400,952238,966353
JRBQG|436,3498,158||||||949800,959096,970487
C8H97|3173,3140,95,3501||||||930000,936861,948790,963558
B9VML|909,604,1927||||||865200,876172,885260
2ZH0Q|465,5969,3549||||||947400,946760,950775
A4FS0|56,85,3671||||||922800,935268,940466
LD8KZ|3168,296,6718,3549||||||933600,940599,961341,967636
AX8LW|3488,174,15526||||||945000,967972,988291
TINHW|889,2499,963||||||874200,877912,899910
Z0QM7|296,66,7410,3735||||||931800,944574,949182,954053
TWLYI|179281,495,7410||||||928200,942830,948605
9OT6S|16244,3976,69758||||||898800,904294,912382
D7YXV|5971,153,2006,153||||||868200,882170,891481,896743
X13S5|546,836,3501,2576||||||875400,879155,890139,895367
HG92B|3657,3501,153,745||||||902400,917372,920815,929013
4G0K3|95,3549,3660||||||870600,879018,885191
BUAG1|8639,454,17||||||944400,961602,984021
G67WV|2499,66,272||||||866400,882149,885395
XD8LE|2819,997,67||||||933600,937544,945493
CVZB9|52077,52327,296142,41704,3976||||||900600,920085,931279,935631,941201
RTH2O|94,15526,2215,67,174||||||935400,955787,972061,982300,996987
EQDWB|880,604,737||||||898800,903504,904609
2QINL|624,880,216||||||886800,887310,893286
8M0CH|54770,3976,4008||||||922200,925924,936696
VNOA2|7268,16244,130969||||||865200,866153,881938
RLIR1|2215,4269,67||||||881400,894115,918046
D0P97|66,154,11158||||||890400,902848,920837
2YQXM|26100,23592,94||||||873000,876059,881008
TZ29L|6407,454,495||||||943800,951491,968380
KL9LX|3976,89929,3976||||||904200,916626,920703
F3JQK|857,67,3271,115||||||903600,917861,938902,949355
GTLQY|4605,3976,110914||||||924600,929905,938302
OIX8K|115,963,66||||||877200,889549,904305
YWPWA|127,5969,3549,52069||||||933000,945461,947299,960990
4ZGS3|3657,7410,56||||||865800,876190,885349
GVJYK|95,3501,158||||||940800,954912,964236
208EO|128,135,158,127||||||867600,870901,876220,881999
6KE1V|880,692,1762||||||868800,870101,883149
BAJFM|97,1894,2110||||||949800,954551,959508
PKBBI|3501,3660,3671||||||881400,889218,898347
4FANO|3902,3671,8014||||||949200,955070,961503
J4NJI|3498,436,546,436||||||885600,892486,894079,898029
E0H1L|6210,97,5191||||||948600,963109,972495
O3YNP|69751,63073,3976,16244||||||873000,878401,882113,890386
OQ4IE|52327,69758,52199,3976||||||924000,928824,930779,934241
PTVWG|3657,7410,3912,546,436||||||877200,887327,899205,900476,903230
BORKZ|692,624,69||||||871200,876904,883208
1QIPR|2807,963,2215||||||930600,938707,958373
7AKTA|2215,2170,13539,2170||||||912000,931965,941768,962886
ALMFY|320,454,153||||||928800,942894,947296
LC9MI|115,1450,4269||||||869400,880087,897069
ETOKL|47626,3976,52327||||||895200,899748,911117
9K7PN|1192,154,3587||||||939000,951879,954507
PZTJ9|745,3912,148,153,3671||||||919800,926388,928166,939639,943413
NBEH4|63073,3976,63020||||||921600,925582,934270
0UKJC|56,3735,2006||||||879600,883287,888243
Q1J7W|5971,153,7410,3660||||||948000,962466,972927,988708
4O1HE|3587,2525,9132,6300||||||931200,942734,957622,965807
15M4I|666,604,880||||||879600,903023,903178
V5G9W|9132,17,6718||||||910200,921311,922413
Z6BD6|3735,154,6460||||||868200,875799,887314
HNILX|1034,737,880||||||948000,963420,977997
738GK|249,158,5919||||||922800,938573,959785
5K7QT|119,97,2110||||||926400,946260,954133
BLZC6|46899,3976,4008,130969||||||903000,907020,917610,923234
OUHTE|8639,8014,454||||||930000,944014,958773
NX9EN|15526,3271,67,2499||||||932400,948083,974791,987968
44PVI|7268,3976,89929||||||923400,928622,938247
DPV0E|4605,47626,3976||||||925800,937956,941794
XTYVR|5013,129,963,857||||||897600,925095,941714,962835
LYCXO|2819,997,67||||||930600,934489,940926
V03U7|270024,63073,41704||||||934800,938796,942317
RGN5P|272,154,3660||||||870000,874899,886623
QBV5K|1072,604,880||||||871200,890998,892289
1TLX3|56,454,3501||||||885000,894482,902435
MX7N2|6059,56,5910||||||942000,948808,953891
NXZB5|249,158,1125,6718||||||925200,939541,940353,946851
C3AR3|6210,66,272,66||||||904200,916235,918965,922040
3KOGB|23410,56,153||||||867000,891208,901005
T32G1|5077,692,1762||||||877800,901536,913571
8FRGJ|963,4269,857,4269||||||918600,929167,949421,963938
U1KFD|3660,2006,3912,148||||||882000,890040,893997,894010
N5ZL8|26100,23592,94||||||873000,873855,881370
2TI24|127,153,85||||||918600,926665,931224
D7ABE|2006,56,495||||||928800,936165,946712
Y2C7C|715,67,692,67||||||867600,885624,895015,908542
7OX2J|47626,63020,47626||||||926400,927453,935032
GDE2Q|1762,67,2499||||||941400,947983,960558
6274R|909,4090,737||||||868200,882191,884570
CGQBQ|3178,154,2006||||||897600,911573,920005
JZBGD|41539,52327,3976||||||887400,888789,893571
UNA55|56,215,889||||||866400,893654,907623
3GVHB|148,56,154||||||875400,882857,891138
NSS2Y|52069,3976,52069,3976||||||880200,884634,890855,894301
8G9WE|5971,546,436||||||871800,885096,888844
PJBOR|3498,436,277||||||945600,953338,959443
Z57P0|436,546,56||||||927000,930495,932765
EGAET|50543,25140,58460||||||915000,925408,942939
F45XB|1450,1478,154||||||897600,901160,916042
I5PDH|8639,13202,6571,3660,3549||||||925800,937653,941308,952375,957209
BRC2E|1034,97,66,454||||||877800,897923,916887,926484
B3TBD|9590,66,215||||||946200,971380,995023
CZY6R|174,1735,15526||||||865200,876893,894085
MAITX|249,158,154||||||925200,939059,941421
DG3UD|69770,296142,3976||||||909600,915841,918843
GAWX2|5191,97,66||||||887400,896194,915091
E685X|153,5969,5971||||||943800,946135,969213
BJRFG|47626,3976,14458,3976||||||884400,890435,897478,903124
Q2BAW|20383,909,1927,67||||||897600,898878,907539,913286
9N8FK|2525,6951,2006||||||926400,930172,933645
0KBFT|3168,153,154||||||936000,959793,967878
7YHGZ|3912,296,3644||||||871800,885352,888335
JCOW3|270024,3976,52069||||||869400,877494,884607
V28IF|1128,67,66||||||931200,955575,981740
X9Q90|889,963,67,1302||||||904200,918536,938169,955371
RINPU|314818,3976,41704||||||928800,930960,940008
X2FQN|272,154,66,3660||||||882000,884984,895399,903584
K3E6M|47626,52327,69751,63073||||||910800,919048,926135,932666
P0366|63073,3976,130969,3976||||||925800,929734,941086,944650
PFXUC|495,707,645||||||940200,959269,964336
YRCEN|50543,24887,52100||||||935400,948132,958310
KJCC9|16234,6407,454||||||949800,951919,959735
KMXSG|465,6300,56||||||873600,882898,884310
2QT34|634,67,997||||||870000,880928,888822
QHRFF|119,963,5191||||||895800,910482,929526
DB8EA|41704,3976,63020||||||896400,899311,907727
5763Y|127,153,154||||||883200,892176,897941
QBY7Z|715,604,1762||||||882600,886635,893576
O637H|13202,495,154,454,2006||||||867600,887730,899940,906733,909851
QSYEX|52069,3976,81874||||||900600,904646,914147
FTQMN|4008,296142,3976||||||919800,927744,933814
MZ9WN|889,2499,857,4269,97,1894||||||948000,952639,969584,984651,998798,1006698
J4A56|465,154,66||||||893400,916065,926515
BR2HR|119,94,2006||||||872400,879598,893523
FLLAV|174,67,1450,7697,889,66||||||888600,903190,926392,938970,960898,974696
0P90Q|1125,154,153,154,2170,215||||||880200,881706,891388,900547,917485,939184
DHZHD|6951,16234,154,158||||||886200,887410,888387,894585
A49S8|13539,2170,889||||||870600,890045,913138
M241S|135,5919,3587||||||865800,872059,886570
V63BO|69751,3976,69751||||||896400,903120,916138
F9NU4|889,963,4269,67||||||871200,887584,899389,923576
XNXRT|692,69,1762||||||882600,886087,895592
ZHLAE|3173,54,6300||||||940800,951073,969714
KBMCW|5268,1478,1450||||||945600,951272,954193
O6BNO|3168,436,8014||||||936000,949122,953044
06JQX|11158,154,836||||||949800,961411,968556
94YYR|2525,6407,148||||||940800,949312,950893
KKJYR|1010,4090,67||||||939000,941742,948443
U3DYQ|5077,737,604||||||940800,947742,951119
INH1I|5077,737,67||||||940800,948318,962596
2IU17|41539,3976,63073||||||903600,909664,916815
8KQA4|52199,41704,315967||||||881400,887480,896163
K8TIL|127,6718,3976||||||876600,884101,891648
BN0CQ|454,153,56,7410,454||||||877200,883857,889731,896622,898428
39LJ8|296,153,495||||||870000,880186,886265
NE36M|436,546,127||||||894600,896686,899951
XE07C|3498,158,56,158||||||949800,962918,985878,1001438
FU167|270782,3976,41704||||||930000,934248,941330
QH4XR|315967,3976,69751||||||921000,926472,936864
98OWG|1128,97,2110,1894||||||870600,888602,895560,905440
3EL5T|1478,154,6951||||||923400,939252,944501
97P9T|1192,154,1125||||||871200,883246,884540
HPTI9|3759,2110,1894||||||948000,952019,959533
J6O7R|9590,215,889||||||946200,962394,975143
YEQN7|17,745,6407||||||916200,922807,926213
KHDZU|645,880,624||||||883200,893153,896380
7U863|277,3671,454,154||||||940800,948981,949251,953932
430DZ|54,66,54||||||940200,955315,970188
7Y14M|50543,52100,58460||||||924000,939160,945739
HXFRE|3277,745,17||||||880200,894161,897613
6D710|13202,454,128||||||945600,956774,962897
LTMIS|634,67,997||||||949200,959094,968565
DHNMN|2215,2170,67||||||873600,893272,910626
06ND2|119,97,1034||||||871800,891983,912743
1QMXB|6951,2006,153||||||948000,950119,955141
5CORF|9590,66,56||||||933000,958859,965581
KXAI7|6571,495,436,546||||||886800,894947,906017,907615
N7TIT|6407,56,3735||||||876600,880552,883828
T29A9|1013,67,4090||||||875400,887055,894165
29ZWH|63020,52069,3976||||||924600,929220,934176
H88JU|1302,1284,634,1034||||||882000,890150,893057,900038
X6FCZ|54,154,16244,46899||||||933000,946393,966056,976997
Y449W|1128,5191,97||||||922800,936970,946550
3CJHE|3735,135,128,56||||||867600,871319,874286,881399
0IVXZ|148,745,158||||||940200,952362,956731
2120P|41539,52327,130969,3976,270024,3976,14458,69750,69758||||||915600,915901,919893,922128,934853,942298,950734,957426,967355
923E6|1762,4090,67||||||939600,944726,953312
SUNU2|939,97,5191,97||||||945000,959383,967946,975695
YAQ5T|95,3501,94||||||888600,905948,919232
9R81M|195918,54770,41704||||||898800,902307,908469
5AM7O|115,2170,97||||||871200,883619,898899
PBC75|315967,270024,63073,3976||||||901200,928549,932889,938219
GHMHQ|454,3660,3501||||||931800,939414,946144
WS9OK|3271,889,66,67,215,1450,115,1450||||||933600,953050,966994,994035,1002220,1025138,1036697,1046320
TVJAS|6407,128,135,3498||||||942000,948882,951438,952965
W67EC|52100,58460,52100||||||880800,888568,894784
KKVRA|1258,1010,692||||||880200,891869,896722
D65UW|148,6300,296||||||864000,870898,891196
OYVEC|97,939,2170||||||867000,889722,914437
0PB3I|20383,2499,857||||||913800,927656,942554
I6EY0|546,745,3912||||||881400,892558,900113
SPLYZ|546,436,3657||||||885000,886775,901774
KN3BY|3277,3587,6951||||||940800,942026,943148
J8IE5|158,127,153||||||939600,943883,952845
KLZ9K|52069,63020,52069||||||904200,911428,918094
T1C4O|745,56,154,1125||||||910800,913746,923084,924605
7KI71|3587,154,3587||||||931800,948686,951195
0QAYJ|43084,23592,40264||||||932400,941069,963568
0XEDR|15526,67,66,3660||||||919200,938617,963525,970927
O9W21|18290,8639,6951||||||942000,941956,959608
C5PC2|216,67,2499||||||943800,959513,970667
4DH9F|873,645,1010||||||888600,904540,906944
ORIY1|913,715,604,737||||||882600,890677,895457,894675
8DUUA|69770,3976,41704||||||920400,922814,932328
FMHK7|715,67,215||||||877200,894659,905638
LWHMZ|20104,2170,1735||||||944400,960781,975164
XJIRG|436,1894,2110||||||938400,940973,945664
SY8JX|23410,94,16234||||||928200,955258,957926
6FD2Y|597,67,5191||||||913800,919369,940219
IJZEY|54770,41704,3976,54770||||||876000,883675,888063,898536
FBCJZ|1894,97,94,154||||||882600,894941,912943,921408
29ME3|624,69,1013||||||875400,881463,902279
SPDQE|7739,3140,454||||||946800,962082,970236
WJLQC|997,836,127,66||||||899400,900267,908642,922213
8N3JX|22811,997,67||||||934200,949126,956515
YBGG4|18928,3976,69751,270024,3976||||||929400,929823,941429,948604,955078
F3318|69751,3976,63073||||||879000,884817,893739
NGWHR|1762,737,69||||||872400,873910,877244
INUNW|270782,3976,46899||||||925200,930614,937448
7PIZ4|6951,135,127||||||939000,948350,952009
Z1LQ4|52077,52069,3976||||||918000,921541,925806
CED0P|939,67,5191,97||||||922200,928511,947981,955620
I2YUV|634,67,889||||||891600,901180,910799
FDUPK|179281,745,6407||||||931200,947104,951716
O5JRI|465,745,2006||||||891600,902434,908867
W1Y3N|3498,94,3488||||||866400,882219,890932
HLPX7|154,18290,56||||||895200,899275,910980
DA5LJ|46899,3976,69750||||||917400,921874,929738
046UF|3271,97,2110||||||880800,892497,899712
RS432|41704,3976,52069,3976||||||887400,892342,898629,902900
R9WKO|880,737,69||||||940800,951672,954380
5UCJE|17,179281,153||||||886200,886608,888461
SRM82|6059,454,135||||||885600,893749,906819
YIFYB|43084,23592,7268,3976||||||868800,878060,877311,883703
STF5Z|1013,873,880||||||870000,871904,883216
O82LR|69758,3976,270782||||||907800,914721,924808
H6YKX|47626,3976,41704||||||896400,902471,912410
KZ9AQ|11158,320,56,3549||||||874800,897024,914824,915381
OLPKN|1125,320,16234,6951||||||879000,880224,892635,892208
2PB7B|174,97,66||||||889800,903667,922302
KSLT2|836,3660,128||||||931800,938516,950950
2QV4B|69,909,604||||||943200,964807,975281
DWFXA|54,3912,454||||||949200,949846,952207
8A7W0|13202,495,6059,436||||||865200,883975,890244,893493
NKKLE|11158,7410,94||||||946200,951635,962653
IZOBN|495,56,3912||||||935400,940167,948059
S63GD|6718,18290,154||||||900600,901211,908434
L3UDH|115,97,2110||||||864000,886100,893555
385ZD|20383,2499,97||||||887400,900212,912229
AMYBG|155,154,2170||||||926400,937914,956041
3S5GW|15526,97,2110||||||889800,896369,904704
LIE7U|3657,153,18290||||||886800,895103,901070
WR9RW|148,3912,154||||||867600,870066,870533
ZDKLW|52199,4008,41704||||||913800,922899,928390
Q3PNQ|23410,94,2574||||||927000,955820,962468
CK4JK|3660,2006,66,2525||||||933000,941645,963725,975975
P2GKK|26100,23592,94,66||||||873000,876432,881386,884999
G75AY|67,1762,1013||||||946800,952006,953520
W9QDU|52069,63020,3976||||||908400,917312,923054
YYZXC|666,939,67||||||879600,893548,898892
AM2EI|1072,604,4090||||||948600,966439,975234
K99B5|46899,3976,41704||||||939000,945549,956064
3TGL0|3178,154,272,119,148||||||871800,886273,890847,890714,911619
XTYTG|1034,2215,67||||||948600,961673,974623
2NR9P|6718,154,129||||||940200,954276,957801
HXWIY|5268,1478,1450||||||878400,883528,885657
ZEQGZ|666,604,645,67||||||874800,898249,905294,922342
FGRBG|1735,857,963||||||946800,966705,989438
BQGB1|158,127,3549||||||900000,905183,909392
LLH7Q|707,1072,604,1762||||||864000,875296,894041,901477
FWM52|179281,8014,3277,154,3912,148||||||930600,942842,952819,964179,970347,970364
2JU2G|2006,153,56||||||871200,879046,884474
OFDCF|1735,889,3549||||||946800,968384,968196
KJEDT|119,97,66||||||942600,964098,981433
GGOKL|174,997,1450||||||892800,908120,934547
2OMDN|50543,24887,52100||||||924000,936110,944763
EQZJW|69770,4008,41704,3976||||||903600,918348,923338,928346
WUETT|158,2006,3501||||||887400,893487,902881
1UCV0|1894,97,174||||||901800,914948,929101
HR2YI|115,97,5191||||||913800,936167,945747
4376Z|7410,3657,3501,3549,454||||||877200,894854,909238,916637,931266
KKZUG|15675,154,7410||||||941400,951759,955093
YFH9D|272,154,272,1125||||||873000,876756,879053,880523
SRK50|20104,2170,67,66,215,67,963||||||872400,891856,910320,934938,958133,965527,985768
KW5UH|54,2574,97||||||949200,950330,972427
9OQ99|272,154,158||||||945600,948435,953062
EP6J1|2110,97,997||||||896400,911656,926182
FKUZQ|880,604,692||||||870000,871236,872347
99YN1|249,158,127,3735,3587||||||869400,882315,886305,889110,900840
YNYPF|179281,66,67||||||931200,944221,969717
YTYN1|7410,5969,153||||||868800,875933,882776
D64N9|3501,1192,155||||||871200,877070,879861
AA71S|272,1125,154||||||882000,883310,885280
C7LUP|7739,18387,154||||||948000,963742,966717
RR7I2|2525,6059,135||||||946800,951134,961631
H35VC|6300,3660,454||||||926400,927094,935952
ZEJ0A|3140,3912,153||||||925800,926258,930795
XRL3C|6300,5971,546,127||||||868200,887434,900313,904961
6L8KF|129,2006,3735||||||948600,968200,975135
INJKB|1762,67,215||||||894000,898844,908806
NCOPD|73,272,154||||||880200,901273,903365
XPL2R|454,6407,2006,296||||||886200,898892,900460,907939
584RL|110682,215,66||||||880200,891468,914903
0QHZF|270782,3976,52327||||||893400,895535,904926
RADC2|95,3140,436||||||936600,940357,953802
YWBF2|5344,454,7410||||||866400,889254,898474
MSTCY|963,94,174||||||921600,934304,955182
494KI|412,2170,412||||||931200,945898,957112
AJ9UB|1735,7697,889||||||926400,935937,957967
XNPRZ|11158,56,179281||||||933000,943966,956643
OCMEP|737,624,737||||||874800,877196,887620
GLT9J|963,3271,1735||||||939600,955690,965100
67W7Y|997,119,272||||||869400,895362,898693
533SB|8639,8014,2006||||||934800,949748,956072
XIULG|2110,1894,97||||||895200,903783,916011
9CEKN|546,5969,154,155,1477||||||866400,893074,906967,921809,925170
3HCPX|939,5191,97||||||944400,962608,970461
NTVK3|873,1762,1034||||||946800,952732,958061
USNZ1|2576,836,3644,3498||||||886200,893824,912403,923673
TVRXY|17,3587,154||||||945600,956639,973057
L4Q2Q|106039,46899,16244||||||944400,948647,951918
O7CEO|6718,5971,836||||||941400,949570,959816
K9E5K|48309,2215,2499||||||939600,956709,970126
8H425|9590,215,67||||||933000,946822,956014
OJFUA|154,94,174||||||927600,941581,961823
TQ5W3|81874,52327,41704,3976||||||901800,910862,916018,922119
1E80E|15117,880,1010||||||889200,891724,890963
Y1NQZ|889,963,94,5191||||||903000,917404,929022,948403
B60R4|66,272,154||||||872400,874803,876767
117GC|634,604,737||||||885000,886450,887349
BXBW2|2110,1894,3759,97||||||934800,942529,952629,968517
MQAGV|16242,56,495,3178,66,997||||||874200,877585,889325,890788,913281,938863
O2NHJ|41539,3976,270024||||||885000,892097,902553
6KBGJ|315967,3976,69751||||||881400,886823,898893
2WVJO|48309,2215,174||||||876600,892404,904532
PI3AG|56,3644,94,174||||||886800,899114,900557,921527
ZU3V3|2170,129,174,97||||||929400,939841,957150,969559
1GGW3|15675,3488,97||||||866400,881520,905114
9R4HV|4696,3501,454,9132,745,454||||||864000,880411,885625,909769,909078,914312
9I84J|6407,3587,11158||||||940800,951729,973959
PTV21|110682,215,67||||||880200,892204,901171
GBLB4|3498,158,436,546||||||913800,925798,934814,937669
9WYOV|129,963,174||||||879000,895764,906850
BA1OD|50543,25140,24887||||||924000,934706,940846
9FFK8|9590,66,119||||||946200,973096,974153
UNEIV|2807,963,94||||||930000,937716,949579
DRNLE|5310,6300,3671||||||934200,937842,949067
B036J|320,56,745||||||874200,891986,899646
I22WR|69770,41704,3976,89929||||||907200,911424,914601,924609
2KND6|3498,158,2006||||||912000,923259,929360
J49B0|25140,50543,25140||||||922200,925685,939443
5JLUQ|46899,3976,7268||||||907800,912427,922746
3YSXG|604,737,1762||||||875400,875831,881969
Z02EC|3501,5310,6718||||||927600,948086,954769
GDGPZ|69758,52199,3976||||||910800,910820,914573
