user_mikhail_geisherik|106039,46899,3976|ucfv1n,sv8zk1,xn7751|Travel:TrainStation:Train,Uncategorized,Shops:DepartmentStore|35,35,35|5,5,5|26,29,35|1283513530,1283516187,1283521995
user_nob_seki|14458,3976,69750|9zvxdu,xn7751,xn77hk|Food:CoffeeShop,Shops:DepartmentStore,College&Education:AcademicBuilding|11,11,11|2,3,3|94,13,33|1268800593,1268814542,1268832560
user_josh_copeland|836,94,963|dr5ru6,dr5rzn,dp3qz9|Parks&Outdoors:Plaza/Square,Travel:Airport,Travel:Airport|12,12,12|3,3,3|63,67,83|1269463586,1269467642,1269481741
user_sunghwan_kim|54770,3976,47626,52069|sv8v7h,xn7751,xnur7n,wydm9x|Travel:Highway/Traffic,Shops:DepartmentStore,Nightlife:Karaoke,College&Education:Bookstore|42,42,42,42|1,1,1,1|34,34,37,40|1287409233,1287409315,1287411820,1287414000
user_you_got_o|14458,3976,41704|9zvxdu,xn7751,wyjfr5|Food:CoffeeShop,Shops:DepartmentStore,Travel:TrainStation:Train|37,37,37|3,3,3|19,41,57|1284543936,1284564348,1284578587
user_826|14458,3976,130969,41704|9zvxdu,xn7751,xn76fg,wyjfr5|Food:CoffeeShop,Shops:DepartmentStore,Travel:TrainStation:Train,Travel:TrainStation:Train|41,41,41,41|7,7,7,7|30,34,35,47|1287318737,1287322334,1287323796,1287334532
user_ihase|69750,3976,14458,46899|xn77hk,xn7751,9zvxdu,sv8zk1|College&Education:AcademicBuilding,Shops:DepartmentStore,Food:CoffeeShop,Uncategorized|13,13,13,13|2,2,3,3|90,90,8,10|1301456447,1301456552,1301469064,1301470600
user_nickd|963,97,2110|dp3qz9,9v6ecd,9v6kpv|Travel:Airport,Travel:Airport,Home/Work/Other:ConventionCenter|10,10,10|4,4,4|53,71,83|1268335024,1268351667,1268362467
user_dj_capobianco|454,836,154|dr5rud,dr5ru6,dr5ru6|Travel:TrainStation,Parks&Outdoors:Plaza/Square,Travel:Subway|41,41,41|5,5,5|56,57,79|1287169508,1287170511,1287190542
user_kensuke_takagi|41704,3976,130969|wyjfr5,xn7751,xn76fg|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation:Train|40,40,40|3,3,3|17,21,41|1286357258,1286360403,1286378164
user_yuji_kosugi|52327,130969,3976|xn774c,xn76fg,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|40,40,40|6,6,6|40,41,42|1286636630,1286637546,1286638421
user_arthur_haffey|454,836,3912|dr5rud,dr5ru6,dr5ru2|Travel:TrainStation,Parks&Outdoors:Plaza/Square,Parks&Outdoors:Park|35,35,36|7,7,1|63,94,1|1283719553,1283748097,1283750466
user_masanori_takada|69750,3976,54770|xn77hk,xn7751,sv8v7h|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:Highway/Traffic|21,21,21|7,7,7|21,21,45|1275214694,1275215110,1275236343
user_pinkpeco|69758,41704,3976,52327,69750|xn76ey,wyjfr5,xn7751,xn774c,xn77hk|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation,College&Education:AcademicBuilding|19,19,19,19,19|2,2,2,2,2|2,13,13,25,26|1273556098,1273566095,1273566591,1273577389,1273578250
user_josh_weinberger_kitson|66,154,7410|dr5x1p,dr5ru6,dr5rus|Travel:Airport,Travel:Subway,Shops:DrugStore/Pharmacy|8,8,8|3,4,4|79,10,11|1267062646,1267087369,1267087953
user_cristina_r|153,148,7410|dr5rgb,dr5ru2,dr5rus|Shops:Technology,Food:Burgers,Shops:DrugStore/Pharmacy|10,10,10|5,5,5|89,92,94|1299903413,1299906023,1299908209
user_alexander_muzychenko|106039,3976,47626|ucfv1n,xn7751,xnur7n|Travel:TrainStation:Train,Shops:DepartmentStore,Nightlife:Karaoke|3,3,3|6,6,6|54,56,64|1295725376,1295726417,1295734073
user_ihase|69750,3976,41704|xn77hk,xn7751,wyjfr5|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train|47,47,47|3,4,4|90,12,16|1290659897,1290675804,1290679368
user_poca|130969,69750,3976|xn76fg,xn77hk,xn7751|Travel:TrainStation:Train,College&Education:AcademicBuilding,Shops:DepartmentStore|3,3,3|6,6,6|15,23,23|1264240400,1264247117,1264247544
user_tarah_feinberg|745,153,6300|dr5rsr,dr5rgb,dr5rs6|Parks&Outdoors:Other-Parks&Outdoor,Shops:Technology,Travel:Subway|45,45,45|5,5,5|60,67,82|1257541587,1257548158,1257561358
user_00_a|54770,130969,52327|sv8v7h,xn76fg,xn774c|Travel:Highway/Traffic,Travel:TrainStation:Train,Travel:TrainStation|34,34,34|6,6,6|20,30,33|1282989658,1282999127,1283001473
user_yoshihiro|69758,52327,54770|xn76ey,xn774c,sv8v7h|Travel:TrainStation,Travel:TrainStation,Travel:Highway/Traffic|38,38,38|6,6,6|45,47,63|1285431770,1285433225,1285448358
user_826|69758,130969,3976|xn76ey,xn76fg,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|8,8,8|5,5,5|38,39,40|1267198675,1267199558,1267200382
user_hyuna_kim|52069,54770,63073,3976|wydm9x,sv8v7h,wydm6k,xn7751|College&Education:Bookstore,Travel:Highway/Traffic,Travel:Highway/Traffic,Shops:DepartmentStore|10,10,10,10|4,4,4,4|50,50,51,52|1268332358,1268332646,1268333951,1268334887
user_artem_soulmate|46899,3976,106039|sv8zk1,xn7751,ucfv1n|Uncategorized,Shops:DepartmentStore,Travel:TrainStation:Train|39,39,39|3,3,3|28,44,59|1285762046,1285776537,1285790110
user_jeffrey_castellano|56,454,7410|dr5ru2,dr5rud,dr5rus|Food:CoffeeShop,Travel:TrainStation,Shops:DrugStore/Pharmacy|52,52,1|7,7,1|69,90,2|1294010703,1294029867,1294037002
user_cathy_griffith|56,836,454,6300|dr5ru2,dr5ru6,dr5rud,dr5rs6|Food:CoffeeShop,Parks&Outdoors:Plaza/Square,Travel:TrainStation,Travel:Subway|31,31,31,31|1,1,1,1|61,66,76,82|1280780774,1280785311,1280794147,1280799685
user_ihase|47626,3976,69750|xnur7n,xn7751,xn77hk|Nightlife:Karaoke,Shops:DepartmentStore,College&Education:AcademicBuilding|42,42,42|5,5,5|11,14,18|1287733991,1287736601,1287740202
user_korobkov|46899,106039,3976|sv8zk1,ucfv1n,xn7751|Uncategorized,Travel:TrainStation:Train,Shops:DepartmentStore|24,24,24|7,7,7|7,9,37|1277016380,1277018135,1277043798
user_735|14458,41704,69758,3976|9zvxdu,wyjfr5,xn76ey,xn7751|Food:CoffeeShop,Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|21,21,21,21|3,3,3,3|12,24,25,57|1274861155,1274871688,1274872729,1274901389
user_dana_brandon_kreiss|66,1450,174|dr5x1p,drt3pb,9xjddn|Travel:Airport,Travel:Airport,Travel:Airport:FoodCourt|22,22,22|5,5,5|39,49,73|1275663436,1275672203,1275693865
user_dave_s|66,963,97,2110|dr5x1p,dp3qz9,9v6ecd,9v6kpv|Travel:Airport,Travel:Airport,Travel:Airport,Home/Work/Other:ConventionCenter|10,10,10,10|5,5,5,6|47,73,87,3|1268416589,1268440179,1268452688,1268463326
user_alexander_muzychenko|47626,106039,3976|xnur7n,ucfv1n,xn7751|Nightlife:Karaoke,Travel:TrainStation:Train,Shops:DepartmentStore|12,12,12|4,4,4|89,94,95|1301023076,1301027529,1301028860
user_korobkov|54770,3976,46899,106039|sv8v7h,xn7751,sv8zk1,ucfv1n|Travel:Highway/Traffic,Shops:DepartmentStore,Uncategorized,Travel:TrainStation:Train|33,33,33,33|5,5,5,6|62,76,88,15|1282336767,1282349330,1282360205,1282380994
user_natanielle_murta|56,153,495|dr5ru2,dr5rgb,dr5rsr|Food:CoffeeShop,Shops:Technology,Shops:Food&Drink:Grocery/Supermarket|17,17,17|3,3,3|69,79,83|1272493051,1272502623,1272506245
user_sunghwan_kim|7268,52069,3976|9xh96w,wydm9x,xn7751|Food:CoffeeShop,College&Education:Bookstore,Shops:DepartmentStore|40,40,40|7,7,7|48,53,57|1286730290,1286734625,1286738357
user_jp_kim|745,3976,66,94|dr5rsr,xn7751,dr5x1p,dr5rzn|Parks&Outdoors:Other-Parks&Outdoor,Shops:DepartmentStore,Travel:Airport,Travel:Airport|45,45,45,45|4,4,5,5|57,79,12,34|1289507373,1289527065,1289552440,1289572222
user_456|52327,3976,41704|xn774c,xn7751,wyjfr5|Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|51,51,51|4,4,4|22,23,49|1293104488,1293105146,1293128967
user_david_berkowitz|94,2170,889|dr5rzn,djgzqs,9qqj79|Travel:Airport,Travel:Airport:Plane,Travel:Airport|1,1,1|3,3,3|53,69,94|1294255242,1294269773,1294291891
user_cleo|16234,3912,56,7410|dr5ru7,dr5ru2,dr5ru2,dr5rus|Travel:BusStation,Parks&Outdoors:Park,Food:CoffeeShop,Shops:DrugStore/Pharmacy|30,30,30,30|6,7,7,7|90,16,18,20|1280634271,1280653384,1280655747,1280657036
user_yusuke_hasegawa|3976,69758,47626|xn7751,xn76ey,xnur7n|Shops:DepartmentStore,Travel:TrainStation,Nightlife:Karaoke|33,33,33|3,3,3|35,37,53|1282139992,1282141689,1282156026
user_kemosan|41704,3976,52327|wyjfr5,xn7751,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation|35,35,35|1,1,1|4,4,6|1283148578,1283148604,1283149832
user_denis_tanayev|106039,46899,3976|ucfv1n,sv8zk1,xn7751|Travel:TrainStation:Train,Uncategorized,Shops:DepartmentStore|13,13,13|4,4,4|74,87,88|1270164853,1270176628,1270177599
user_46|3976,7268,46899|xn7751,9xh96w,sv8zk1|Shops:DepartmentStore,Food:CoffeeShop,Uncategorized|23,23,23|6,6,6|30,30,30|1276346000,1276346007,1276346020
user_sunghwan_kim|14458,47626,3976|9zvxdu,xnur7n,xn7751|Food:CoffeeShop,Nightlife:Karaoke,Shops:DepartmentStore|24,24,24|7,7,7|31,38,41|1277038701,1277045008,1277047008
user_sergey_juchkov|106039,7268,3976|ucfv1n,9xh96w,xn7751|Travel:TrainStation:Train,Food:CoffeeShop,Shops:DepartmentStore|33,33,33|2,2,2|68,68,69|1282083022,1282083045,1282083725
