userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
user_sam_ys_yoo,42,46899,1279965554,1279965816,0,3,0
user_sam_ys_yoo,42,3976,1279965816,1279979651,0,3,13
user_sam_ys_yoo,42,14458,1279979651,1279979651,0,3,0
user_sam_ys_yoo,43,14458,1281190427,1281190789,0,3,0
user_sam_ys_yoo,43,3976,1281190789,1281192860,0,3,2
user_sam_ys_yoo,43,52069,1281192860,1281192860,0,3,0
user_sam_ys_yoo,44,63073,1281710721,1281710832,0,3,0
user_sam_ys_yoo,44,52069,1281710832,1281729167,0,3,18
user_sam_ys_yoo,44,3976,1281729167,1281729167,0,3,0
user_sam_ys_yoo,45,46899,1282029681,1282029785,0,4,0
user_sam_ys_yoo,45,3976,1282029785,1282031440,0,4,1
user_sam_ys_yoo,45,52069,1282031440,1282049248,0,4,17
user_sam_ys_yoo,45,47626,1282049248,1282049248,0,4,0
user_sam_ys_yoo,46,63073,1282122517,1282124782,0,5,2
user_sam_ys_yoo,46,3976,1282124782,1282124837,0,5,0
user_sam_ys_yoo,46,52069,1282124837,1282139293,0,5,14
user_sam_ys_yoo,46,54770,1282139293,1282155952,0,5,16
user_sam_ys_yoo,46,14458,1282155952,1282155952,0,5,0
user_ben_roodman,47,154,1250375069,1250386369,0,3,11
user_ben_roodman,47,56,1250386369,1250388428,0,3,2
user_ben_roodman,47,745,1250388428,1250388428,0,3,0
user_ben_roodman,48,97,1268868994,1268889277,0,3,20
user_ben_roodman,48,215,1268889277,1268897633,0,3,8
user_ben_roodman,48,67,1268897633,1268897633,0,3,0
user_kabir_hemrajani,49,1450,1268433187,1268453613,0,3,20
user_kabir_hemrajani,49,963,1268453613,1268464228,0,3,10
user_kabir_hemrajani,49,97,1268464228,1268464228,0,3,0
user_brian_papa,50,56,1281313375,1281321880,0,3,8
user_brian_papa,50,153,1281321880,1281331119,0,3,9
user_brian_papa,50,495,1281331119,1281331119,0,3,0
user_alvin_vitangcol,51,880,1294906104,1294921180,0,3,15
user_alvin_vitangcol,51,67,1294921180,1294942346,0,3,21
user_alvin_vitangcol,51,2170,1294942346,1294942346,0,3,0
user_ben_kessler,52,56,1280007694,1280014236,0,3,6
user_ben_kessler,52,495,1280014236,1280027142,0,3,12
user_ben_kessler,52,154,1280027142,1280027142,0,3,0
user_burt_herman,53,67,1268338728,1268358585,0,3,19
user_burt_herman,53,97,1268358585,1268365070,0,3,6
user_burt_herman,53,2110,1268365070,1268365070,0,3,0
user_maarten_peschier,54,66,1268330625,1268350911,0,3,20
user_maarten_peschier,54,97,1268350911,1268371712,0,3,20
user_maarten_peschier,54,2110,1268371712,1268371712,0,3,0
user_chuck_reynolds,55,836,1269559029,1269560371,0,3,1
user_chuck_reynolds,55,454,1269560371,1269567066,0,3,6
user_chuck_reynolds,55,66,1269567066,1269567066,0,3,0
user_werner_vogels,56,94,1277588024,1277597540,0,3,9
user_werner_vogels,56,963,1277597540,1277619053,0,3,21
user_werner_vogels,56,857,1277619053,1277619053,0,3,0
user_mark_simonds,57,174,1299793641,1299808104,0,3,14
user_mark_simonds,57,97,1299808104,1299817525,0,3,9
user_mark_simonds,57,2110,1299817525,1299817525,0,3,0
user_josh_bob,58,889,1255474696,1255483466,0,3,8
user_josh_bob,58,215,1255483466,1255510864,0,3,27
user_josh_bob,58,1450,1255510864,1255510864,0,3,0
user_eric_gonzalez,59,97,1253249843,1253261175,0,3,11
user_eric_gonzalez,59,889,1253261175,1253270625,0,3,9
user_eric_gonzalez,59,67,1253270625,1253270625,0,3,0
user_spam,60,154,1264971777,1264979994,0,3,8
user_spam,60,7410,1264979994,1264991867,0,3,11
user_spam,60,745,1264991867,1264991867,0,3,0
user_peter_cortez,61,66,1265247498,1265253122,0,3,5
user_peter_cortez,61,56,1265253122,1265278677,0,3,25
user_peter_cortez,61,215,1265278677,1265278677,0,3,0
user_kimberley_anderson,62,3912,1284491448,1284496887,0,3,5
user_kimberley_anderson,62,454,1284496887,1284511262,0,3,14
user_kimberley_anderson,62,153,1284511262,1284511262,0,3,0
user_jumapili_ikuseghan,63,16244,1285014612,1285015014,0,3,0
user_jumapili_ikuseghan,63,7268,1285015014,1285015058,0,3,0
user_jumapili_ikuseghan,63,29463,1285015058,1285015058,0,3,0
user_dylan_ko,64,46899,1275897157,1275897452,0,3,0
user_dylan_ko,64,3976,1275897452,1275924821,0,3,27
user_dylan_ko,64,52069,1275924821,1275924821,0,3,0
user_david_gerzof,65,836,1288388304,1288396508,0,3,8
user_david_gerzof,65,154,1288396508,1288421278,0,3,24
user_david_gerzof,65,745,1288421278,1288421278,0,3,0
user_matt_hunter,66,154,1295484947,1295485822,0,4,0
user_matt_hunter,66,148,1295485822,1295493324,0,4,7
user_matt_hunter,66,66,1295493324,1295518937,0,4,25
user_matt_hunter,66,67,1295518937,1295518937,0,4,0
user_david_rosen,67,454,1277141123,1277148770,0,3,7
user_david_rosen,67,56,1277148770,1277173158,0,3,24
user_david_rosen,67,154,1277173158,1277173158,0,3,0
user_david_rosen,68,56,1278095392,1278118743,0,3,23
user_david_rosen,68,154,1278118743,1278139635,0,3,20
user_david_rosen,68,66,1278139635,1278139635,0,3,0
user_david_rosen,69,8014,1278540889,1278556960,0,4,16
user_david_rosen,69,454,1278556960,1278562552,0,4,5
user_david_rosen,69,56,1278562552,1278566419,0,4,3
user_david_rosen,69,154,1278566419,1278566419,0,4,0
user_david_rosen,70,56,1279224213,1279235622,0,3,11
user_david_rosen,70,7410,1279235622,1279248180,0,3,12
user_david_rosen,70,154,1279248180,1279248180,0,3,0
user_eric_miltsch,71,963,1276015152,1276018879,0,3,3
user_eric_miltsch,71,2807,1276018879,1276042653,0,3,23
user_eric_miltsch,71,215,1276042653,1276042653,0,3,0
user_marcelino_alvarez,72,174,1268346367,1268368983,0,3,22
user_marcelino_alvarez,72,97,1268368983,1268381161,0,3,12
user_marcelino_alvarez,72,2110,1268381161,1268381161,0,3,0
user_cassel_kroll,73,94,1268409903,1268423481,0,3,13
user_cassel_kroll,73,2807,1268423481,1268425636,0,3,2
user_cassel_kroll,73,963,1268425636,1268425636,0,3,0
user_rob_sheppard,74,454,1264828948,1264840919,0,3,11
user_rob_sheppard,74,94,1264840919,1264852896,0,3,11
user_rob_sheppard,74,66,1264852896,1264852896,0,3,0
user_grant_bell,75,67,1268450356,1268467421,0,3,17
user_grant_bell,75,174,1268467421,1268479026,0,3,11
user_grant_bell,75,97,1268479026,1268479026,0,3,0
user_chrys_bader,76,97,1268799439,1268809368,0,3,9
user_chrys_bader,76,174,1268809368,1268822531,0,3,13
user_chrys_bader,76,67,1268822531,1268822531,0,3,0
user_eugene_donca_mollino,77,3976,1265089790,1265090403,0,3,0
user_eugene_donca_mollino,77,41704,1265090403,1265094417,0,3,4
user_eugene_donca_mollino,77,69750,1265094417,1265094417,0,3,0
user_eugene_donca_mollino,78,41704,1265609608,1265613440,0,3,3
user_eugene_donca_mollino,78,69750,1265613440,1265613898,0,3,0
user_eugene_donca_mollino,78,3976,1265613898,1265613898,0,3,0
user_eugene_donca_mollino,79,52327,1267029033,1267029921,0,3,0
user_eugene_donca_mollino,79,3976,1267029921,1267045461,0,3,15
user_eugene_donca_mollino,79,41704,1267045461,1267045461,0,3,0
user_eugene_donca_mollino,80,3976,1268339065,1268339833,0,3,0
user_eugene_donca_mollino,80,69750,1268339833,1268343139,0,3,3
user_eugene_donca_mollino,80,41704,1268343139,1268343139,0,3,0
user_eugene_donca_mollino,81,14458,1268905826,1268914102,0,3,8
user_eugene_donca_mollino,81,69750,1268914102,1268916778,0,3,2
user_eugene_donca_mollino,81,41704,1268916778,1268916778,0,3,0
user_eugene_donca_mollino,82,3976,1269084827,1269099267,0,3,14
user_eugene_donca_mollino,82,52327,1269099267,1269113033,0,3,13
user_eugene_donca_mollino,82,41704,1269113033,1269113033,0,3,0
user_eugene_donca_mollino,83,41704,1272522515,1272523155,0,4,0
user_eugene_donca_mollino,83,3976,1272523155,1272525217,0,4,2
user_eugene_donca_mollino,83,69750,1272525217,1272525716,0,4,0
user_eugene_donca_mollino,83,14458,1272525716,1272525716,0,4,0
user_eugene_donca_mollino,84,52327,1274283564,1274284358,0,5,0
user_eugene_donca_mollino,84,69750,1274284358,1274284837,0,5,0
user_eugene_donca_mollino,84,3976,1274284837,1274285768,0,5,0
user_eugene_donca_mollino,84,47626,1274285768,1274290827,0,5,5
user_eugene_donca_mollino,84,41704,1274290827,1274290827,0,5,0
user_eugene_donca_mollino,85,14458,1274695032,1274709437,0,4,14
user_eugene_donca_mollino,85,69750,1274709437,1274713784,0,4,4
user_eugene_donca_mollino,85,3976,1274713784,1274725034,0,4,11
user_eugene_donca_mollino,85,41704,1274725034,1274725034,0,4,0
user_eugene_donca_mollino,86,14458,1275231396,1275235437,0,3,4
user_eugene_donca_mollino,86,41704,1275235437,1275240779,0,3,5
user_eugene_donca_mollino,86,3976,1275240779,1275240779,0,3,0
user_eugene_donca_mollino,87,41704,1275886269,1275891505,0,3,5
user_eugene_donca_mollino,87,3976,1275891505,1275915052,0,3,23
user_eugene_donca_mollino,87,69750,1275915052,1275915052,0,3,0
user_eugene_donca_mollino,88,52327,1276098004,1276098504,0,4,0
user_eugene_donca_mollino,88,3976,1276098504,1276100299,0,4,1
user_eugene_donca_mollino,88,47626,1276100299,1276115458,0,4,15
user_eugene_donca_mollino,88,41704,1276115458,1276115458,0,4,0
user_eugene_donca_mollino,89,41704,1277703759,1277705213,0,3,1
user_eugene_donca_mollino,89,3976,1277705213,1277713822,0,3,8
user_eugene_donca_mollino,89,14458,1277713822,1277713822,0,3,0
user_eugene_donca_mollino,90,69750,1277909922,1277912701,0,3,2
user_eugene_donca_mollino,90,3976,1277912701,1277913327,0,3,0
user_eugene_donca_mollino,90,41704,1277913327,1277913327,0,3,0
user_eugene_donca_mollino,91,52327,1278528401,1278531974,0,3,3
user_eugene_donca_mollino,91,41704,1278531974,1278532905,0,3,0
user_eugene_donca_mollino,91,3976,1278532905,1278532905,0,3,0
user_eugene_donca_mollino,92,14458,1279712088,1279725351,0,3,13
user_eugene_donca_mollino,92,3976,1279725351,1279728593,0,3,3
user_eugene_donca_mollino,92,41704,1279728593,1279728593,0,3,0
user_eugene_donca_mollino,93,3976,1280119928,1280120177,0,3,0
user_eugene_donca_mollino,93,41704,1280120177,1280137456,0,3,17
user_eugene_donca_mollino,93,14458,1280137456,1280137456,0,3,0
user_eugene_donca_mollino,94,3976,1280901912,1280902069,0,5,0
user_eugene_donca_mollino,94,69750,1280902069,1280919460,0,5,17
user_eugene_donca_mollino,94,14458,1280919460,1280932856,0,5,13
user_eugene_donca_mollino,94,41704,1280932856,1280949972,0,5,17
user_eugene_donca_mollino,94,52327,1280949972,1280949972,0,5,0
user_eugene_donca_mollino,95,130969,1281978121,1281978609,0,4,0
user_eugene_donca_mollino,95,52327,1281978609,1281979240,0,4,0
user_eugene_donca_mollino,95,3976,1281979240,1281984054,0,4,4
user_eugene_donca_mollino,95,41704,1281984054,1281984054,0,4,0
user_eugene_donca_mollino,96,130969,1283353014,1283360358,0,4,7
user_eugene_donca_mollino,96,3976,1283360358,1283362199,0,4,1
user_eugene_donca_mollino,96,52327,1283362199,1283366050,0,4,3
user_eugene_donca_mollino,96,41704,1283366050,1283366050,0,4,0
user_heiko_hebig,97,66,1270946489,1270955472,0,3,8
user_heiko_hebig,97,153,1270955472,1270957051,0,3,1
user_heiko_hebig,97,495,1270957051,1270957051,0,3,0
user_tom_barcus,98,66,1279498656,1279505442,0,3,6
user_tom_barcus,98,8014,1279505442,1279512904,0,3,7
user_tom_barcus,98,154,1279512904,1279512904,0,3,0
user_meghan_murphy,99,174,1268947153,1268955828,0,3,8
user_meghan_murphy,99,97,1268955828,1268959366,0,3,3
user_meghan_murphy,99,2110,1268959366,1268959366,0,3,0
user_dennis_yang,100,97,1269289916,1269304249,0,3,14
user_dennis_yang,100,174,1269304249,1269322004,0,3,17
user_dennis_yang,100,67,1269322004,1269322004,0,3,0
user_dennis_yang,101,67,1299722733,1299731062,0,3,8
user_dennis_yang,101,215,1299731062,1299742934,0,3,11
user_dennis_yang,101,97,1299742934,1299742934,0,3,0
user_mary_ann_porch,102,154,1283227685,1283229426,0,3,1
user_mary_ann_porch,102,745,1283229426,1283230442,0,3,1
user_mary_ann_porch,102,8014,1283230442,1283230442,0,3,0
user_anngelica,103,56,1272581585,1272593702,0,3,12
user_anngelica,103,745,1272593702,1272595190,0,3,1
user_anngelica,103,495,1272595190,1272595190,0,3,0
user_emilyspearl,104,94,1268413285,1268437155,0,3,23
user_emilyspearl,104,97,1268437155,1268454445,0,3,17
user_emilyspearl,104,2110,1268454445,1268454445,0,3,0
user_emilyspearl,105,148,1281737792,1281755848,0,3,18
user_emilyspearl,105,11158,1281755848,1281765732,0,3,9
user_emilyspearl,105,153,1281765732,1281765732,0,3,0
user_gary_gale,106,2807,1291327568,1291329710,0,3,2
user_gary_gale,106,963,1291329710,1291347496,0,3,17
user_gary_gale,106,1450,1291347496,1291347496,0,3,0
user_dave_kerpen,107,66,1283354272,1283355521,0,3,1
user_dave_kerpen,107,56,1283355521,1283361819,0,3,6
user_dave_kerpen,107,1450,1283361819,1283361819,0,3,0
user_chris_carter5,108,97,1245088086,1245106518,0,3,18
user_chris_carter5,108,94,1245106518,1245119973,0,3,13
user_chris_carter5,108,153,1245119973,1245119973,0,3,0
user_chris_carter5,109,153,1296790175,1296800031,0,3,9
user_chris_carter5,109,56,1296800031,1296800221,0,3,0
user_chris_carter5,109,148,1296800221,1296800221,0,3,0
user_inaki_escudero,110,495,1248906167,1248932198,0,3,26
user_inaki_escudero,110,148,1248932198,1248935531,0,3,3
user_inaki_escudero,110,6300,1248935531,1248935531,0,3,0
user_inaki_escudero,111,6300,1249929311,1249940633,0,3,11
user_inaki_escudero,111,148,1249940633,1249944214,0,3,3
user_inaki_escudero,111,3912,1249944214,1249944214,0,3,0
user_john_eckman,112,154,1253837809,1253842307,0,3,4
user_john_eckman,112,66,1253842307,1253850029,0,3,7
user_john_eckman,112,1450,1253850029,1253850029,0,3,0
user_john_eckman,113,56,1268097253,1268111461,0,3,14
user_john_eckman,113,66,1268111461,1268135690,0,3,24
user_john_eckman,113,67,1268135690,1268135690,0,3,0
user_john_eckman,114,1450,1284561670,1284571306,0,5,9
user_john_eckman,114,154,1284571306,1284572107,0,5,0
user_john_eckman,114,56,1284572107,1284589451,0,5,17
user_john_eckman,114,3912,1284589451,1284604695,0,5,15
user_john_eckman,114,66,1284604695,1284604695,0,5,0
user_chad_burgess,115,16234,1278915709,1278916634,0,3,0
user_chad_burgess,115,745,1278916634,1278916832,0,3,0
user_chad_burgess,115,8014,1278916832,1278916832,0,3,0
user_chad_burgess,116,154,1283440582,1283468828,0,3,28
user_chad_burgess,116,174,1283468828,1283487225,0,3,18
user_chad_burgess,116,889,1283487225,1283487225,0,3,0
user_hazel_swayne,117,3912,1248928954,1248932173,0,3,3
user_hazel_swayne,117,148,1248932173,1248934789,0,3,2
user_hazel_swayne,117,6300,1248934789,1248934789,0,3,0
user_hazel_swayne,118,836,1248998152,1249009591,0,3,11
user_hazel_swayne,118,3912,1249009591,1249010319,0,3,0
user_hazel_swayne,118,745,1249010319,1249010319,0,3,0
user_hazel_swayne,119,7410,1251241984,1251259586,0,4,17
user_hazel_swayne,119,3912,1251259586,1251260358,0,4,0
user_hazel_swayne,119,148,1251260358,1251264646,0,4,4
user_hazel_swayne,119,6300,1251264646,1251264646,0,4,0
user_hazel_swayne,120,6300,1267918219,1267920169,0,3,1
user_hazel_swayne,120,148,1267920169,1267924493,0,3,4
user_hazel_swayne,120,3912,1267924493,1267924493,0,3,0
user_stephen_riley,121,963,1268512681,1268528336,0,3,15
user_stephen_riley,121,97,1268528336,1268536136,0,3,7
user_stephen_riley,121,2110,1268536136,1268536136,0,3,0
user_kristin_maverick,122,963,1279477341,1279497945,0,3,20
user_kristin_maverick,122,67,1279497945,1279515840,0,3,17
user_kristin_maverick,122,1010,1279515840,1279515840,0,3,0
user_cesar_razuri,123,454,1278003929,1278021029,0,3,17
user_cesar_razuri,123,3912,1278021029,1278022811,0,3,1
user_cesar_razuri,123,56,1278022811,1278022811,0,3,0
user_idan_cohen,124,66,1271775010,1271802328,0,3,27
user_idan_cohen,124,67,1271802328,1271818338,0,3,16
user_idan_cohen,124,880,1271818338,1271818338,0,3,0
user_damien_basile,125,8014,1263701480,1263704943,0,3,3
user_damien_basile,125,7410,1263704943,1263707305,0,3,2
user_damien_basile,125,153,1263707305,1263707305,0,3,0
user_damien_basile,126,56,1276368136,1276393699,0,3,25
user_damien_basile,126,148,1276393699,1276398047,0,3,4
user_damien_basile,126,495,1276398047,1276398047,0,3,0
user_peter_hoskins,127,880,1275686832,1275712816,0,3,25
user_peter_hoskins,127,67,1275712816,1275720878,0,3,8
user_peter_hoskins,127,174,1275720878,1275720878,0,3,0
user_phoebe_e,128,56,1297892657,1297911848,0,3,19
user_phoebe_e,128,495,1297911848,1297912463,0,3,0
user_phoebe_e,128,7410,1297912463,1297912463,0,3,0
user_phoebe_e,129,56,1300390514,1300401770,0,4,11
user_phoebe_e,129,153,1300401770,1300403494,0,4,1
user_phoebe_e,129,495,1300403494,1300425168,0,4,21
user_phoebe_e,129,7410,1300425168,1300425168,0,4,0
user_matt_hagel,130,94,1286584332,1286606974,0,3,22
user_matt_hagel,130,174,1286606974,1286622115,0,3,15
user_matt_hagel,130,67,1286622115,1286622115,0,3,0
user_irene_tien,131,215,1258070503,1258078677,0,3,8
user_irene_tien,131,67,1258078677,1258099674,0,3,20
user_irene_tien,131,66,1258099674,1258099674,0,3,0
user_irene_tien,132,174,1275768179,1275785154,0,3,16
user_irene_tien,132,94,1275785154,1275796946,0,3,11
user_irene_tien,132,454,1275796946,1275796946,0,3,0
user_alex_white,133,153,1276987631,1276995900,0,3,8
user_alex_white,133,94,1276995900,1277018468,0,3,22
user_alex_white,133,174,1277018468,1277018468,0,3,0
user_andrew_pile,134,97,1268848008,1268862760,0,3,14
user_andrew_pile,134,963,1268862760,1268874406,0,3,11
user_andrew_pile,134,94,1268874406,1268874406,0,3,0
user_chet_gulland,135,97,1268703655,1268724892,0,3,21
user_chet_gulland,135,963,1268724892,1268732388,0,3,7
user_chet_gulland,135,94,1268732388,1268732388,0,3,0
user_matt_pakes,136,97,1269305474,1269323597,0,3,18
user_matt_pakes,136,215,1269323597,1269329613,0,3,6
user_matt_pakes,136,67,1269329613,1269329613,0,3,0
user_dave_s,137,66,1268416589,1268440179,0,4,23
user_dave_s,137,963,1268440179,1268452688,0,4,12
user_dave_s,137,97,1268452688,1268463326,0,4,10
user_dave_s,137,2110,1268463326,1268463326,0,4,0
user_rick_webb,138,67,1236973710,1236987120,0,3,13
user_rick_webb,138,97,1236987120,1236998082,0,3,10
user_rick_webb,138,2110,1236998082,1236998082,0,3,0
user_morgan_missentzis,139,67,1268439403,1268454022,0,3,14
user_morgan_missentzis,139,889,1268454022,1268482358,0,3,28
user_morgan_missentzis,139,97,1268482358,1268482358,0,3,0
user_kyle_m,140,66,1275506218,1275530307,0,3,24
user_kyle_m,140,67,1275530307,1275552248,0,3,21
user_kyle_m,140,645,1275552248,1275552248,0,3,0
user_aaron_gotwalt,141,97,1268791574,1268803642,0,3,12
user_aaron_gotwalt,141,215,1268803642,1268809976,0,3,6
user_aaron_gotwalt,141,67,1268809976,1268809976,0,3,0
user_matt_zarzecki,142,454,1266708760,1266712763,0,3,4
user_matt_zarzecki,142,3912,1266712763,1266712853,0,3,0
user_matt_zarzecki,142,148,1266712853,1266712853,0,3,0
user_matt_zarzecki,143,836,1279906700,1279909080,0,3,2
user_matt_zarzecki,143,454,1279909080,1279913058,0,3,3
user_matt_zarzecki,143,7410,1279913058,1279913058,0,3,0
user_mark_burstiner,144,154,1268457869,1268461065,0,3,3
