user_gauri_manglik|66,215,66||||||930000,953896,978352
user_leon_tai|69750,41704,3976||||||930000,937143,943161
user_albert_lee4|454,495,454||||||937200,946884,950900
user_hide_hachi|41704,3976,41704||||||902400,908140,917511
user_cleo|153,745,454||||||866400,876836,881264
user_poca|130969,41704,3976||||||888000,891622,897705
user_regina_walton|11158,56,454||||||946200,957367,966041
user_kouichi|69750,3976,41704||||||912600,917323,926213
user_meghan_mccormick|56,94,56||||||949800,952949,964464
user_hiroshi_ota|69750,41704,3976||||||902400,911055,914971
user_ben_roodman|154,745,154||||||872400,886743,903871
user_smokeymonkey_highness|52327,3976,52327,69750||||||897000,901507,912589,918358
user_alfred_falciani|56,153,56||||||948000,954945,962633
user_pinkpeco|3976,52327,3976,52327||||||945600,958080,963088,973171
user_k_sukigara|52327,3976,130969||||||872400,876717,882562
user_ray|41704,3976,46899||||||895200,900516,909973
user_danielle_a|154,153,454||||||925800,935910,947094
user_kazuya_takeshima|3976,41704,3976||||||888000,898068,901690
user_anatoly_burchakov|3976,106039,46899||||||903000,917117,924938
user_5roo|3976,52327,130969||||||890400,902416,906600
user_hideaki_kiko|130969,3976,130969||||||888600,894054,899900
user_mike_chang|66,454,66||||||903600,907439,918816
user_mikhail_geisherik|106039,16244,106039,16244||||||898800,901983,909563,913091
user_clark_landry|215,66,215,153,56||||||904800,929312,953456,964915,970641
user_masafumi_tada|41704,3976,52327||||||940200,945943,956154
user_jihoon_yeo|52069,3976,46899||||||931800,944929,955961
user_mike_chang|153,454,66,454||||||895800,909353,921577,927598
user_3373|41704,3976,69750||||||941400,945578,954374
user_takahiro_yamamoto|41704,52327,69750||||||909000,912731,918195
user_gotetsu|3976,41704,3976||||||930600,941364,944363
user_riki_sekita|3976,41704,69750||||||948000,959254,966089
user_dylan_ko|3976,46899,3976||||||910200,920655,927145
user_coldsleeper|69750,3976,41704||||||892800,898296,907773
user_sakhno_yulia|3976,46899,3976||||||921000,932875,938237
user_magnus_martin|495,745,495||||||942000,941908,947138
user_fernando_moniaga|67,215,67||||||871800,881953,890420
user_chibaffee|69750,41704,3976||||||920400,930129,935661
user_ama_tsu|41704,3976,41704,3976||||||877200,880927,890103,895951
user_akifusa_kanda|130969,3976,52327||||||898800,904379,916685
user_james_hervey|857,963,2170||||||930000,951754,965918
user_jong_hyeon_choi|52069,3976,46899||||||915000,929848,942131
user_n0bisuke|69750,41704,69750||||||912600,921588,927953
user_jihoon_yeo|3976,46899,3976||||||938400,950067,955869
user_tsubasa_a|52327,41704,130969||||||928200,933702,938817
user_dmitry_khrustalev|106039,46899,3976,106039||||||918600,928973,932695,945961
user_justin_lee5|3976,69750,3976||||||915000,924171,929116
user_amasamas|52327,41704,3976||||||916200,922018,928211
user_atknktn|41704,130969,3976||||||897600,903210,907522
user_austin_bryan|56,153,56||||||886200,895057,901938
user_alexander_muzychenko|3976,46899,106039||||||880800,891296,899955
user_wade|11158,56,153||||||865200,875010,884868
user_12|41704,52327,69750,41704||||||878400,882664,886312,894802
user_clark_landry|66,56,215,66||||||874800,876267,903026,924739
user_sanjay_kairam|2170,174,67||||||877800,893930,908725
user_riki_sekita|52327,41704,69750||||||906000,910837,917034
user_lef|52327,3976,69750||||||909600,911554,919025
user_koichi_inao|3976,41704,69750||||||948000,959133,965605
user_sam7|745,153,745||||||873600,883921,894009
user_marc_hill|454,56,153||||||941400,950834,959708
user_yuji_kamata|69750,3976,41704,3976||||||942600,947226,957411,963155
user_you_got_o|69750,41704,3976||||||867600,877538,882197
user_akifusa_kanda|3976,52327,3976,52327||||||933600,944607,948654,959045
user_galaxie718|69750,52327,41704||||||931800,939505,943930
user_bobby_s|153,56,495||||||940200,946479,957548
user_31|41704,52327,3976||||||907200,912436,914469
user_benjamin_boehlke|66,454,66||||||918600,922461,932740
user_artiom_sue|46899,16244,3976||||||936000,937574,944920
user_mason_evans|745,495,56||||||943800,949012,956954
user_kazuya_takeshima|16244,3976,41704||||||924000,930696,942229
user_matsukaz|41704,3976,130969,3976||||||890400,894816,902482,906423
user_kemosan|69750,130969,52327||||||886200,891900,895770
user_michael_pankov|106039,3976,16244||||||934200,940545,950825
user_rob_sheppard|66,454,66||||||877200,883642,893103
user_juliy_chirkov|46899,3976,16244||||||915000,919170,932307
user_08|153,154,454||||||940200,947604,954153
user_juliy_chirkov|46899,3976,46899||||||946800,953282,966099
user_shige_suzuki|41704,3976,41704||||||921000,924300,934789
user_alexey_dolotov|46899,3976,46899,3976||||||870600,877194,888246,893744
user_ayumi_m|41704,3976,41704||||||940800,946489,956284
user_dmitry_arsentyev|46899,106039,3976||||||909000,916988,923727
user_graham_siener|56,454,154,56||||||873600,882197,881223,888628
user_eric_martinez|495,56,745||||||865800,874713,884929
user_alexandr_blohin|106039,3976,46899,3976||||||916200,922465,932086,938047
user_callorus|3976,69750,3976||||||897000,906014,909845
user_matt_hunter|154,66,154||||||930000,937371,945603
user_takeshi_yamamoto|52327,3976,130969||||||902400,905560,913585
user_31|52327,3976,52327||||||909000,912690,924851
user_yuji_kosugi|52327,3976,130969,3976||||||917400,921608,928880,932131
user_ben_roodman|154,56,745||||||944400,949839,957303
user_emerson_damasceno|66,154,66||||||917400,925386,931472
user_atsushi_nakamura|52327,3976,41704||||||906600,909885,919900
user_mandy_mckenna|454,495,454||||||867000,875514,881283
user_lopuszanski|16244,3976,46899||||||904800,911253,921834
user_zach_j|94,963,67||||||924000,931978,956407
user_sakhno_yulia|46899,3976,46899||||||903600,906907,918273
user_t_cognac|3976,46899,3976||||||909000,919710,924455
user_chibaffee|3976,41704,3976||||||898200,908605,911379
user_mucky_44|52327,3976,41704||||||913200,914810,923933
user_shungo_arai|69750,3976,69750||||||922800,927858,937527
user_chiaki0924|130969,52327,3976||||||924600,926691,931701
user_nobtan|69750,3976,130969||||||910200,914106,922914
user_dmitry_arsentyev|3976,46899,3976||||||918600,928530,933550
user_shungo_arai|41704,3976,130969,3976||||||875400,879710,885941,890872
user_inuji|69750,3976,41704||||||928200,932651,940762
user_bluey_hk|454,66,454||||||879000,888506,894604
user_alexander_chupakka|46899,3976,106039||||||944400,948166,959988
user_mio|3976,46899,16244||||||890400,900749,902756
user_anna_kaller|46899,3976,46899||||||909000,915440,926540
user_ken_akashi|130969,3976,41704||||||912600,917174,925289
user_bobby_s|495,56,153||||||945000,953081,961318
user_saiut|41704,3976,41704||||||915000,918296,929865
user_jennifer_sandidge|56,154,56||||||948600,953773,961002
user_james_huerta|495,454,154||||||864600,870207,870552
user_jennifer_sandidge|154,153,56||||||948600,960459,965541
user_niwawan|130969,3976,130969,3976||||||907800,912038,918999,925126
user_alfred_falciani|56,745,56||||||949800,958934,963253
user_patrick|153,154,153,745||||||944400,951676,961810,971368
user_bon_k|69750,3976,52327||||||886800,891232,900862
user_shimizu_saketen|3976,41704,3976||||||946200,955208,961138
user_amasamas|3976,52327,3976||||||898200,909035,913672
user_chris_brook|153,495,153||||||872400,879907,889093
user_peter_cortez|56,215,66||||||925200,949908,973081
user_heiko_hebig|495,153,66||||||938400,949030,959775
user_qiring|52327,3976,52327||||||894600,897128,907633
user_sam_ys_yoo|46899,3976,46899||||||890400,894644,907240
user_shiro_nuko|3976,41704,3976||||||877200,887979,891561
user_tikva_morowati|67,66,495||||||902400,925091,940181
user_87|69750,3976,52327||||||936600,942069,952728
user_otakahashi_cojp|52327,3976,52327||||||906000,910610,923470
user_evgeny_antipoff|3976,16244,3976,46899||||||902400,913375,919457,932050
user_kyocorin|52327,69750,3976||||||940200,943866,948532
user_dave_schumaker|67,66,67||||||937800,961557,988288
user_keiichi_yoshipara|3976,52327,130969||||||874800,886560,888291
user_teru|52327,41704,3976||||||898200,902025,907105
user_alexey_dolotov|16244,3976,106039||||||877200,883465,895758
user_shinsuke_sato|69750,3976,69750||||||865800,868226,878146
user_shungo_arai|69750,3976,69750||||||907200,909446,918476
user_moyashi|52327,41704,3976||||||932400,937768,940580
user_wade|11158,56,153||||||865200,873228,881236
user_masanori_takada|52327,3976,52327,3976||||||894600,896210,909054,911206
user_atknktn|69750,3976,130969||||||910800,912910,918701
user_james_hervey|857,963,2170||||||930000,952960,967857
user_0403|52327,3976,41704||||||921000,926044,936379
user_yoshihiro|46899,41704,3976||||||915000,916895,919714
user_yuriy_gladkiy|46899,16244,106039||||||918600,922635,930543
user_alexander_chupakka|3976,106039,3976||||||946200,958355,964168
user_anna_kozlova|3976,106039,3976||||||897600,912010,918951
user_shungo_arai|41704,3976,52327||||||885600,890324,900319
user_loop99|41704,3976,41704||||||901800,904672,915245
user_chiaki0924|130969,52327,3976||||||934200,939749,943448
user_takafumi|3976,41704,3976||||||904800,915519,921281
user_takechiyo_yamanaka|69750,3976,41704||||||943800,947255,956239
user_niniane_wang|153,66,153||||||865800,877549,885377
user_otakahashi_cojp|130969,3976,46899,3976||||||895200,900465,912887,916542
user_toonmonk|94,963,94||||||944400,952296,966847
user_akamatsu_yuki|52327,3976,52327||||||930000,932668,943118
user_hiroshi_ota|3976,69750,3976||||||945000,952228,955679
user_yoshihiro_kato|41704,3976,52327||||||892200,896035,906491
user_bon_k|3976,52327,3976||||||866400,877374,881618
user_tsuo|130969,52327,3976||||||886200,888725,891290
user_jp_kim|52069,3976,46899||||||924000,936881,947585
user_tetsunosuke_ito|130969,41704,3976||||||914400,918217,923422
user_00_a|41704,3976,69750||||||885600,890501,900468
user_gakujin_hirasuna|130969,3976,69750||||||934800,938252,946416
user_taca69|41704,130969,52327,3976||||||933600,938082,940272,943053
user_chirag_patel|67,174,67||||||868800,885831,901363
user_marco_ziero|56,153,56||||||926400,935294,940728
user_akifumi_yamashita|46899,41704,3976||||||932400,933451,938607
user_tomomi|3976,69750,3976||||||944400,951693,955281
user_ryuji_tabata|52327,3976,69750||||||917400,919354,926521
user_tetsunosuke_ito|41704,3976,41704||||||933000,935838,944897
user_xenop|130969,52327,130969,41704||||||923400,926381,930373,933725
user_marco_ziero|66,56,153||||||930000,931500,937926
user_foo_koya|3976,41704,130969||||||868200,879639,883801
user_lef|41704,69750,52327||||||930000,936166,944013
user_yuu_sakamoto|69750,3976,41704||||||896400,900940,909321
user_occhie3|69750,3976,41704||||||883200,887704,896373
user_dmitry_krasnoukhov|3976,16244,3976,46899||||||904200,914930,920861,931213
user_heiko_hebig|153,66,153||||||870000,880795,886530
user_keiichi_yoshipara|52327,130969,3976||||||895200,898709,902553
user_saisiki|41704,3976,52327||||||940200,944459,954877
user_werner_vogels|94,963,94||||||925800,933992,950530
user_kaerugeko|3976,52327,3976||||||906000,916740,920872
user_micah_baldwin|56,66,215||||||869400,883589,909013
user_anngelica|745,495,56||||||871200,875247,883182
user_pinkpeco|41704,3976,41704||||||879600,885698,897026
user_amasamas|130969,3976,41704||||||867000,871459,879494
user_yuriy_gladkiy|16244,46899,16244||||||901200,905702,907739
user_anna_kaller|106039,3976,106039||||||916200,922481,934401
user_magnus_martin|745,495,56||||||946200,951180,961017
user_masao_yamashita|3976,41704,52327||||||926400,935636,938962
user_peter_sorgenfrei|56,454,56||||||928200,933597,941551
user_kevin_smith8|154,56,153||||||938400,945735,952702
user_mizuman|41704,3976,41704||||||923400,926260,935441
user_yamatema_ametamay|41704,3976,41704||||||902400,908233,918891
user_0403|41704,52327,3976||||||901200,906576,908244
user_caesium133|41704,52327,41704||||||879000,883238,889722
user_micah_baldwin|56,66,56||||||866400,881672,883969
user_satocmosnter|3976,69750,3976||||||924600,932521,934577
user_alex_jensen|56,745,56||||||927600,935362,940326
user_butakao|3976,41704,3976,52327||||||936600,944952,947929,958649
user_genuine_tatsu|69750,3976,69750||||||879600,883675,891632
user_niwawan|3976,52327,3976||||||949800,961705,966462
user_alfred_falciani|745,56,745||||||871200,873902,881099
user_parlan_u|3976,52327,3976||||||891000,901833,906301
user_beck|52327,41704,3976||||||938400,942024,945936
user_xenop|41704,52327,130969||||||919800,924947,926997
user_yuji_kamata|69750,41704,3976||||||865800,872905,879086
user_jay_minter|454,56,454||||||871200,878925,885479
user_atknktn|41704,3976,52327,3976||||||914400,918681,931299,933513
user_08|454,56,153||||||869400,876837,885044
user_callorus|41704,3976,69750,3976||||||904800,907941,915276,918777
user_akira_puku|41704,3976,69750||||||925200,929918,937351
user_loop99|130969,41704,3976||||||891600,896621,901299
user_ken_akashi|41704,3976,41704||||||894600,900008,908686
user_dan_baker|154,454,66||||||934200,941046,951362
user_87|69750,41704,3976,69750||||||933600,942608,948470,958469
user_26|52327,41704,3976||||||908400,913028,918750
user_justin_lee5|69750,41704,3976||||||927000,934992,939043
user_peter_cortez|215,66,215||||||901200,924922,948783
user_otarako|41704,130969,3976||||||911400,914258,918979
user_fazz0611|130969,3976,52327||||||901800,904743,917298
user_rachel_shimizu|41704,3976,52327||||||940200,945170,954989
user_genuine_tatsu|69750,3976,69750||||||900600,904699,913936
user_spacegazer|52327,3976,41704||||||905400,909085,920352
user_ben_roodman|56,745,56||||||871800,882179,887983
user_yoshihiro|3976,46899,3976||||||925800,936353,942334
user_bon_k|69750,3976,69750||||||885600,887955,896414
user_joowon_kim|3976,46899,3976||||||922200,933383,938888
user_tsubasa_a|3976,52327,3976||||||941400,954144,957776
user_akifumi_yamashita|46899,3976,41704||||||946200,952435,962072
user_hironao|52327,41704,52327||||||929400,935458,941971
user_mizuman|130969,3976,41704,3976||||||927000,930573,941416,945304
user_peter_wells|154,153,154||||||932400,945699,952324
user_masao_yamashita|41704,52327,130969||||||895800,900917,902528
user_damon_garrett|69750,3976,130969||||||925200,928888,936139
user_mikhail_geisherik|106039,3976,16244||||||934200,942233,953438
user_yamkei|130969,3976,130969||||||889200,893719,902073
user_dmitry_shol|46899,16244,3976||||||936600,940585,949018
user_masafumi_tada|130969,41704,52327||||||921000,924197,930441
user_shino_japan|69750,3976,41704||||||906000,907988,918467
user_anna_muratova|3976,46899,3976||||||928800,940662,947193
user_n0bisuke|69750,3976,69750||||||923400,926964,935132
user_smokeymonkey_highness|69750,3976,69750,52327||||||921600,924001,931841,939468
user_magnus_martin|56,495,745||||||930600,940581,940489
user_ken_akashi|130969,3976,41704||||||922800,925810,937092
user_justin_lee5|69750,3976,69750||||||923400,927487,934710
user_890|3976,41704,3976||||||900000,909590,913759
user_mochi_oka|52327,3976,52327||||||940800,945187,957594
user_keiichi_yoshipara|130969,3976,130969||||||896400,902354,908868
user_graham_siener|154,56,454,56||||||945000,951610,957476,965860
user_mucky_44|3976,41704,52327||||||898200,908172,911303
user_625|46899,3976,46899,3976||||||900000,903339,914966,919759
user_mucky_44|41704,3976,41704||||||932400,935386,945265
user_marc_hill|56,153,454||||||926400,936165,949359
user_adam_mccue|215,67,215||||||864600,873709,884234
user_akira_puku|3976,69750,3976||||||912600,920354,925752
user_sam7|11158,56,153||||||946200,956813,963509
user_dmitry_ufaev|3976,46899,3976||||||936600,946015,949202
user_gotetsu|130969,3976,69750||||||910200,915046,922465
user_parlan_u|3976,41704,52327||||||921600,930635,935130
user_tsubasa_a|130969,41704,3976||||||895200,899812,903948
user_poooooon_caraldo|46899,3976,41704||||||927600,931945,940517
user_lef|3976,52327,41704,3976||||||878400,891216,897784,902687
user_vadim_pacev|3976,46899,3976||||||934200,946159,949678
user_moritag|3976,41704,3976||||||934800,944259,947780
user_yuji_kosugi|52327,3976,52327||||||912600,917456,927899
user_matthew_schultz|56,745,454||||||865200,872861,875206
user_maiki_mai|41704,3976,41704||||||932400,937259,945855
user_yuriy_gladkiy|106039,46899,106039||||||931800,940969,949603
user_ihase|41704,3976,41704||||||924000,929749,940744
user_ryan_hinricher|66,745,495||||||865200,883140,886387
user_lindsay_w|215,67,215||||||870600,879002,890612
user_foo_koya|41704,3976,130969||||||897600,901461,908418
user_kouichi|3976,69750,3976||||||877200,885843,889487
user_5roo|3976,52327,3976||||||918000,928399,930741
user_anton_volnuhin|3976,106039,3976||||||945000,958014,964559
user_kaerugeko|3976,52327,3976||||||900600,911875,914799
user_tj_cho|52069,3976,16244,3976||||||930600,945099,955948,962289
user_dan_baker|154,66,154||||||871800,876465,884221
user_fwkw3521|41704,3976,41704||||||919800,925532,936578
user_tactac_tacn|3976,130969,3976||||||925200,933469,936833
user_00_a|69750,3976,69750||||||885600,889287,895737
user_graham_siener|154,56,154||||||949800,956402,962802
user_625|16244,3976,16244||||||904200,910175,923288
user_you_got_o|3976,69750,3976||||||946800,956290,959481
user_david_rosen|154,56,454||||||934200,940954,948929
user_lenard|154,153,56||||||948600,962034,969046
user_masahiro_nishiguchi|69750,3976,69750||||||935400,937648,945164
user_michele_b|495,56,495||||||930000,938062,947782
user_nathaniel_mcnamara|215,67,66,215||||||901800,908819,932872,957646
user_cristina_r|11158,56,495||||||946200,956333,967390
user_some_inu|69750,3976,41704||||||902400,906176,917187
user_tetsuya_sato|52327,41704,52327||||||919800,925640,930043
user_tatiana_krasnova|3976,46899,3976,106039||||||876000,886320,892105,905677
user_maiki_mai|41704,3976,41704||||||921600,926724,935920
user_eric_martinez|56,745,495||||||943800,952379,955075
user_douglas_lin0|94,454,94||||||876000,887782,895995
user_iboncool|52327,3976,52327||||||896400,899134,909854
user_tatsuya_aizawa|3976,69750,3976||||||942600,951386,955734
user_shiro_nuko|130969,3976,69750||||||918600,923432,931392
user_gakujin_hirasuna|130969,3976,41704||||||902400,906588,917036
user_mikhail_shishov|106039,3976,46899||||||870000,876476,887702
user_kaichi_kuroda|69750,3976,52327||||||897000,901162,912789
user_jason_damas|67,215,1450||||||892800,902594,925510
user_akira_puku|41704,3976,69750,3976||||||911400,914583,923940,928290
user_dmitry_khrustalev|106039,3976,106039||||||870000,876043,888914
user_masafumi_tada|52327,3976,41704||||||913200,917451,927576
user_lukas_f|745,495,745||||||949200,952197,954265
user_456|52327,3976,41704||||||913800,916722,925064
user_yuji_kamata|41704,3976,69750||||||932400,937766,946389
user_eugene_donca_mollino|52327,3976,52327||||||880800,885145,894615
user_ichikawa_yuichi|3976,69750,3976||||||937200,946353,951446
user_dave_kerpen|66,56,66,56,66||||||865800,868135,883181,885198,898614
user_brian_papa|56,153,495||||||948000,954616,965317
user_regina_walton|454,56,454||||||940200,949966,958250
user_ray|46899,3976,41704,3976||||||932400,937322,945686,949774
user_milkmeta|69750,3976,52327||||||900000,903790,915188
user_shinya_sakemoto|41704,52327,3976||||||938400,944751,948033
user_poooooon_caraldo|46899,3976,41704||||||888000,893491,904387
user_625|16244,3976,16244||||||864000,872117,883382
user_kaerugeko|41704,3976,41704||||||913200,916610,927016
user_shiro_nuko|69750,52327,69750||||||942600,951023,953918
user_shungo_arai|3976,52327,3976||||||942000,952574,954809
user_milkmeta|52327,3976,69750||||||922800,926113,935831
user_coldsleeper|69750,3976,41704||||||933600,936714,945607
user_hiroyuki_hirakoba|52327,3976,69750||||||898800,903416,910966
user_vladimir_mikhnovich|46899,3976,16244||||||865800,871262,882887
user_some_inu|3976,41704,3976||||||946200,955491,959282
user_you_got_o|3976,41704,3976||||||874800,883429,888540
user_yuu_sakamoto|3976,69750,41704||||||915000,924479,931817
user_koji_kojio|41704,52327,41704,3976||||||890400,896314,900601,904093
user_alexander_muzychenko|46899,3976,106039,3976,106039||||||924000,930103,942706,950205,961432
user_leon_tai|3976,130969,3976||||||878400,884858,890173
user_anton_volnuhin|46899,3976,46899||||||874200,877382,888895
user_guillermo_gerpe|153,56,154,153||||||947400,955933,961875,972386
user_saisiki|52327,69750,3976,41704,3976||||||897600,903162,906737,917541,920397
user_dmitry_khrustalev|3976,106039,46899||||||891000,905164,913517
user_clark_landry|153,56,153||||||870000,876953,884411
user_greg_de_j|3976,41704,130969||||||892800,902557,907672
user_hideaki_kiko|130969,41704,3976||||||921600,924234,930425
user_ray|3976,41704,3976||||||929400,939485,943069
user_keiichi_yoshipara|130969,3976,130969||||||916200,920451,929184
user_ray|46899,41704,3976||||||934200,935113,938565
user_moritag|52327,41704,3976,41704||||||926400,931795,934955,943471
user_viktoriya_martsenyuk|3976,46899,16244||||||894600,907291,908930
user_bon_k|52327,3976,69750||||||920400,923528,930010
user_miyako_kusuhano|41704,3976,52327||||||891600,897680,907226
user_tomomi|69750,3976,69750||||||927000,930351,938945
user_jazznotjazz|130969,52327,3976||||||867000,869129,873964
user_juliy_chirkov|46899,3976,46899||||||938400,942196,953345
user_sergey_dobrokhvalov|3976,46899,3976||||||868800,878723,883872
user_caesium133|130969,52327,3976,52327||||||931200,935247,939379,950139
user_zaharrra|3976,16244,3976||||||896400,908486,915242
user_patrick|745,153,745||||||930000,938503,948935
user_butakao|130969,41704,130969||||||922800,925747,931980
user_nathaniel_mcnamara|66,67,215||||||869400,894830,906551
user_jihoon_yeo|52069,3976,46899,3976||||||924000,939138,949374,955540
user_anna_kaller|106039,46899,3976||||||948600,959060,965307
user_marco_ziero|153,56,153||||||866400,872125,879364
user_tessa_horehled|56,745,495||||||931800,941340,946687
user_rahul_mahtani|154,94,174||||||938400,945235,966816
user_hutch|41704,3976,52327||||||900600,905112,914724
user_mizuman|130969,3976,41704||||||931200,936298,947469
user_cristina_r|56,495,56||||||869400,880426,888359
user_yuji_kamata|69750,41704,3976||||||916200,923679,927442
user_fwkw3521|3976,41704,3976||||||911400,920466,926675
user_fakery99|52327,3976,41704||||||876000,879927,889703
user_alexey_dolotov|46899,106039,3976||||||928800,937889,943281
user_dmitry_khrustalev|106039,46899,3976||||||921000,930132,934794
user_fakery99|41704,3976,41704||||||894000,897981,909540
user_danielle_b|94,174,67||||||930000,952828,966315
user_guillermo_gerpe|153,56,153||||||875400,883702,890896
user_alexandr_blohin|106039,46899,3976||||||934200,943873,950419
user_ichikawa_yuichi|69750,3976,69750||||||890400,893786,901319
user_yamachu|3976,69750,3976||||||937800,947718,952633
user_philippe_surber|66,153,66||||||939600,946545,958222
user_dmitry_khrustalev|106039,46899,3976||||||918600,928899,934702
user_masao_yamashita|130969,52327,3976||||||906000,909082,913491
user_siegfrid|3976,46899,3976||||||930600,941396,947886
user_danielle_b|94,174,67||||||865800,887882,902985
user_anna_kaller|3976,106039,3976||||||901800,915857,921456
user_keiichi_yoshipara|130969,3976,52327||||||900000,905331,917101
user_danielle_b|174,94,174||||||937800,954783,975521
user_masahiro_nishiguchi|69750,3976,41704||||||926400,929952,939516
user_kosuke_kamiya|52327,3976,130969||||||910200,913067,921883
user_galaxie718|41704,3976,41704||||||913800,919747,930639
user_moyashi|52327,3976,41704||||||917400,919476,929720
user_stepa_mitaki|16244,3976,16244,3976||||||936000,941932,952724,958652
user_lenard|56,153,56||||||871800,880872,888373
user_callorus|41704,3976,69750||||||933000,936653,945190
user_austin_bryan|56,153,495,56||||||930600,938069,945647,952170
user_jacopever_grouper|41704,3976,52327||||||904800,907842,918440
user_ryan_hinricher|66,495,745||||||939600,953250,954735
user_ayumi_m|3976,130969,3976||||||909000,914783,918865
user_takafumi|130969,41704,3976||||||878400,881597,887337
user_koichi|52327,3976,52327||||||921000,925870,938491
user_sam7|11158,154,56||||||946200,964968,972583
user_viktoriya_martsenyuk|3976,46899,3976||||||895200,906986,912033
user_viktoriya_martsenyuk|16244,3976,16244||||||901800,907780,918708
user_toonmonk|153,94,963,94||||||947400,957587,966985,980887
user_callorus|69750,3976,41704||||||880800,885803,894377
user_guillermo_gerpe|56,153,56,153||||||934800,944637,952775,962161
user_456|52327,3976,41704||||||894600,898723,909599
user_frontriver|69750,3976,130969||||||891000,895001,900704
user_stk2|52327,3976,52327||||||924600,928090,938972
user_butakao|130969,3976,69750,3976||||||884400,888027,895148,897571
user_remington_guest|153,11158,56||||||940200,952534,961697
user_31|41704,3976,41704||||||907800,913393,924725
user_vadim_pacev|106039,46899,3976||||||911400,920678,924851
user_hiroyuki_arai|52327,69750,3976||||||891600,895122,899373
user_saiut|41704,52327,41704||||||885000,888200,894438
user_marco_ziero|56,153,66||||||873000,882727,892653
user_mike_arabitg|154,56,153||||||933000,939840,947058
user_siegfrid|3976,46899,3976,46899||||||875400,887408,894045,903829
user_n0bisuke|41704,3976,41704,3976||||||879000,884197,892280,896585
user_loop99|3976,41704,52327||||||913800,922711,926078
