userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
user_wungjae_hyun,45,46899,1269951306,1269961169,0,3,9
user_wungjae_hyun,45,52069,1269961169,1269968535,0,3,7
user_wungjae_hyun,45,3976,1269968535,1269968535,0,3,0
user_damon_garrett,46,3976,1287987215,1287994672,0,3,7
user_damon_garrett,46,130969,1287994672,1288004272,0,3,9
user_damon_garrett,46,69750,1288004272,1288004272,0,3,0
user_yuji_kosugi,47,52327,1286636630,1286637546,0,3,0
user_yuji_kosugi,47,130969,1286637546,1286638421,0,3,0
user_yuji_kosugi,47,3976,1286638421,1286638421,0,3,0
user_yuji_kosugi,48,3976,1289138513,1289158638,0,3,20
user_yuji_kosugi,48,52327,1289158638,1289159220,0,3,0
user_yuji_kosugi,48,130969,1289159220,1289159220,0,3,0
user_philippe_surber,49,66,1303594907,1303602204,0,3,7
user_philippe_surber,49,495,1303602204,1303611947,0,3,9
user_philippe_surber,49,153,1303611947,1303611947,0,3,0
user_jayant_pichamuthu,50,154,1266279213,1266279833,0,3,0
user_jayant_pichamuthu,50,56,1266279833,1266281813,0,3,1
user_jayant_pichamuthu,50,454,1266281813,1266281813,0,3,0
user_david_klein,51,153,1276046255,1276048273,0,3,2
user_david_klein,51,56,1276048273,1276049062,0,3,0
user_david_klein,51,454,1276049062,1276049062,0,3,0
user_david_klein,52,66,1282924193,1282925233,0,3,1
user_david_klein,52,56,1282925233,1282949009,0,3,23
user_david_klein,52,153,1282949009,1282949009,0,3,0
user_calvin_chu,53,94,1276712461,1276722719,0,3,10
user_calvin_chu,53,963,1276722719,1276742174,0,3,19
user_calvin_chu,53,857,1276742174,1276742174,0,3,0
user_mike_odea,54,56,1276217717,1276222105,0,3,4
user_mike_odea,54,153,1276222105,1276233064,0,3,10
user_mike_odea,54,495,1276233064,1276233064,0,3,0
user_peter_kim,55,495,1251483716,1251507994,0,3,24
user_peter_kim,55,94,1251507994,1251512416,0,3,4
user_peter_kim,55,1450,1251512416,1251512416,0,3,0
user_peter_kim,56,94,1270076196,1270077697,0,3,1
user_peter_kim,56,495,1270077697,1270099926,0,3,22
user_peter_kim,56,1450,1270099926,1270099926,0,3,0
user_ryan_hinricher,57,66,1268435476,1268457936,0,3,22
user_ryan_hinricher,57,745,1268457936,1268462224,0,3,4
user_ryan_hinricher,57,495,1268462224,1268462224,0,3,0
user_alfred_falciani,58,56,1270938411,1270942239,0,3,3
user_alfred_falciani,58,153,1270942239,1270951980,0,3,9
user_alfred_falciani,58,745,1270951980,1270951980,0,3,0
user_dave_schumaker,59,67,1254256537,1254279493,0,3,22
user_dave_schumaker,59,66,1254279493,1254300429,0,3,20
user_dave_schumaker,59,745,1254300429,1254300429,0,3,0
user_matt_todd,60,2170,1255553066,1255564822,0,3,11
user_matt_todd,60,94,1255564822,1255571542,0,3,6
user_matt_todd,60,153,1255571542,1255571542,0,3,0
user_jonathan_vu,61,66,1279212837,1279237379,0,3,24
user_jonathan_vu,61,56,1279237379,1279249821,0,3,12
user_jonathan_vu,61,153,1279249821,1279249821,0,3,0
user_chris_brook,62,495,1285274732,1285275981,0,4,1
user_chris_brook,62,745,1285275981,1285280868,0,4,4
user_chris_brook,62,153,1285280868,1285300692,0,4,19
user_chris_brook,62,56,1285300692,1285300692,0,4,0
user_remington_guest,63,56,1270590600,1270596474,0,3,5
user_remington_guest,63,495,1270596474,1270605674,0,3,9
user_remington_guest,63,153,1270605674,1270605674,0,3,0
user_remington_guest,64,56,1295562228,1295583442,0,3,21
user_remington_guest,64,495,1295583442,1295591455,0,3,8
user_remington_guest,64,11158,1295591455,1295591455,0,3,0
user_remington_guest,65,454,1297121428,1297142323,0,3,20
user_remington_guest,65,495,1297142323,1297152201,0,3,9
user_remington_guest,65,56,1297152201,1297152201,0,3,0
user_remington_guest,66,745,1297908818,1297917685,0,3,8
user_remington_guest,66,56,1297917685,1297922162,0,3,4
user_remington_guest,66,11158,1297922162,1297922162,0,3,0
user_emerson_damasceno,67,66,1283476930,1283491222,0,3,14
user_emerson_damasceno,67,154,1283491222,1283504242,0,3,13
user_emerson_damasceno,67,454,1283504242,1283504242,0,3,0
user_patrick,68,745,1271984787,1271986881,0,3,2
user_patrick,68,153,1271986881,1271989529,0,3,2
user_patrick,68,154,1271989529,1271989529,0,3,0
user_regina_walton,69,56,1274293362,1274310676,0,3,17
user_regina_walton,69,454,1274310676,1274312222,0,3,1
user_regina_walton,69,11158,1274312222,1274312222,0,3,0
user_regina_walton,70,454,1278636607,1278643059,0,3,6
user_regina_walton,70,56,1278643059,1278655615,0,3,12
user_regina_walton,70,11158,1278655615,1278655615,0,3,0
user_shinya_ichinohe,71,52327,1264158804,1264159806,0,3,1
user_shinya_ichinohe,71,3976,1264159806,1264166866,0,3,7
user_shinya_ichinohe,71,69750,1264166866,1264166866,0,3,0
user_shinya_ichinohe,72,52327,1275030248,1275030921,0,3,0
user_shinya_ichinohe,72,3976,1275030921,1275058610,0,3,27
user_shinya_ichinohe,72,41704,1275058610,1275058610,0,3,0
user_pavel_kesada,73,46899,1280435730,1280439651,0,3,3
user_pavel_kesada,73,106039,1280439651,1280443352,0,3,3
user_pavel_kesada,73,3976,1280443352,1280443352,0,3,0
user_pavel_kesada,74,16244,1283474104,1283474124,0,3,0
user_pavel_kesada,74,106039,1283474124,1283474141,0,3,0
user_pavel_kesada,74,3976,1283474141,1283474141,0,3,0
user_eric_andersen,75,66,1273723664,1273732608,0,3,8
user_eric_andersen,75,56,1273732608,1273746289,0,3,13
user_eric_andersen,75,1450,1273746289,1273746289,0,3,0
user_niniane_wang,76,153,1250289622,1250296572,0,3,6
user_niniane_wang,76,66,1250296572,1250307781,0,3,11
user_niniane_wang,76,2170,1250307781,1250307781,0,3,0
user_jason_scott,77,454,1279762730,1279776315,0,3,13
user_jason_scott,77,66,1279776315,1279797721,0,3,21
user_jason_scott,77,215,1279797721,1279797721,0,3,0
user_bobby_s,78,153,1273266429,1273275621,0,4,9
user_bobby_s,78,745,1273275621,1273277922,0,4,2
user_bobby_s,78,495,1273277922,1273281426,0,4,3
user_bobby_s,78,56,1273281426,1273281426,0,4,0
user_jp_kim,79,46899,1283171982,1283172141,0,3,0
user_jp_kim,79,3976,1283172141,1283180067,0,3,7
user_jp_kim,79,52069,1283180067,1283180067,0,3,0
user_jp_kim,80,153,1288783452,1288794712,0,3,11
user_jp_kim,80,52069,1288794712,1288816393,0,3,21
user_jp_kim,80,3976,1288816393,1288816393,0,3,0
user_jp_kim,81,745,1289507373,1289527065,0,4,19
user_jp_kim,81,3976,1289527065,1289552440,0,4,25
user_jp_kim,81,66,1289552440,1289572222,0,4,19
user_jp_kim,81,94,1289572222,1289572222,0,4,0
user_james_hervey,82,857,1245003600,1245024770,0,3,21
user_james_hervey,82,963,1245024770,1245038288,0,3,13
user_james_hervey,82,2170,1245038288,1245038288,0,3,0
user_kirill_ka,83,106039,1281023688,1281040131,0,3,16
user_kirill_ka,83,46899,1281040131,1281049101,0,3,8
user_kirill_ka,83,3976,1281049101,1281049101,0,3,0
user_mikhail_geisherik,84,46899,1277910346,1277929512,0,3,19
user_mikhail_geisherik,84,3976,1277929512,1277950853,0,3,21
user_mikhail_geisherik,84,106039,1277950853,1277950853,0,3,0
user_mikhail_geisherik,85,16244,1281116129,1281136979,0,3,20
user_mikhail_geisherik,85,3976,1281136979,1281146202,0,3,9
user_mikhail_geisherik,85,106039,1281146202,1281146202,0,3,0
user_mikhail_geisherik,86,106039,1283513530,1283516187,0,3,2
user_mikhail_geisherik,86,46899,1283516187,1283521995,0,3,5
user_mikhail_geisherik,86,3976,1283521995,1283521995,0,3,0
user_ichikawa_yuichi,87,52327,1264670722,1264673918,0,3,3
user_ichikawa_yuichi,87,69750,1264673918,1264674108,0,3,0
user_ichikawa_yuichi,87,3976,1264674108,1264674108,0,3,0
user_ichikawa_yuichi,88,52327,1265708606,1265709938,0,3,1
user_ichikawa_yuichi,88,3976,1265709938,1265715265,0,3,5
user_ichikawa_yuichi,88,69750,1265715265,1265715265,0,3,0
user_ichikawa_yuichi,89,69750,1268290355,1268311893,0,3,21
user_ichikawa_yuichi,89,3976,1268311893,1268327069,0,3,15
user_ichikawa_yuichi,89,52327,1268327069,1268327069,0,3,0
user_mas_daq,90,69750,1265542892,1265545054,0,3,2
user_mas_daq,90,3976,1265545054,1265548063,0,3,3
user_mas_daq,90,41704,1265548063,1265548063,0,3,0
user_mas_daq,91,41704,1278761234,1278764817,0,3,3
user_mas_daq,91,3976,1278764817,1278781356,0,3,16
user_mas_daq,91,69750,1278781356,1278781356,0,3,0
user_mas_daq,92,52327,1286768415,1286773097,0,3,4
user_mas_daq,92,41704,1286773097,1286774701,0,3,1
user_mas_daq,92,3976,1286774701,1286774701,0,3,0
user_voyager_vision,93,52327,1264538816,1264539285,0,3,0
user_voyager_vision,93,130969,1264539285,1264539825,0,3,0
user_voyager_vision,93,3976,1264539825,1264539825,0,3,0
user_voyager_vision,94,52327,1264796173,1264796217,0,4,0
user_voyager_vision,94,41704,1264796217,1264797176,0,4,0
user_voyager_vision,94,130969,1264797176,1264798976,0,4,1
user_voyager_vision,94,3976,1264798976,1264798976,0,4,0
user_meghan_mccormick,95,1450,1281323764,1281330155,0,3,6
user_meghan_mccormick,95,94,1281330155,1281334620,0,3,4
user_meghan_mccormick,95,56,1281334620,1281334620,0,3,0
user_mizuman,96,52327,1283683957,1283695516,0,3,11
user_mizuman,96,69750,1283695516,1283707369,0,3,11
user_mizuman,96,3976,1283707369,1283707369,0,3,0
user_mizuman,97,41704,1286005451,1286024850,0,3,19
user_mizuman,97,130969,1286024850,1286029496,0,3,4
user_mizuman,97,3976,1286029496,1286029496,0,3,0
user_maiki_mai,98,41704,1282986239,1282991728,0,3,5
user_maiki_mai,98,3976,1282991728,1282992252,0,3,0
user_maiki_mai,98,69750,1282992252,1282992252,0,3,0
user_anton_nikitin,99,16244,1280313642,1280336751,0,3,23
user_anton_nikitin,99,3976,1280336751,1280363223,0,3,26
user_anton_nikitin,99,106039,1280363223,1280363223,0,3,0
user_gakujin_hirasuna,100,52327,1274264857,1274265662,0,3,0
user_gakujin_hirasuna,100,69750,1274265662,1274269944,0,3,4
user_gakujin_hirasuna,100,3976,1274269944,1274269944,0,3,0
user_gakujin_hirasuna,101,41704,1279182185,1279184030,0,3,1
user_gakujin_hirasuna,101,3976,1279184030,1279212418,0,3,28
user_gakujin_hirasuna,101,69750,1279212418,1279212418,0,3,0
user_gakujin_hirasuna,102,41704,1287222098,1287235977,0,3,13
user_gakujin_hirasuna,102,130969,1287235977,1287249243,0,3,13
user_gakujin_hirasuna,102,3976,1287249243,1287249243,0,3,0
user_dmitry_ufaev,103,106039,1279836186,1279838037,0,3,1
user_dmitry_ufaev,103,3976,1279838037,1279840966,0,3,2
user_dmitry_ufaev,103,46899,1279840966,1279840966,0,3,0
user_jennifer_sandidge,104,56,1282950375,1282964778,0,3,14
user_jennifer_sandidge,104,153,1282964778,1282968228,0,3,3
user_jennifer_sandidge,104,154,1282968228,1282968228,0,3,0
user_alice_dia,105,41704,1267104887,1267115753,0,3,10
user_alice_dia,105,52327,1267115753,1267127094,0,3,11
user_alice_dia,105,3976,1267127094,1267127094,0,3,0
user_smokeymonkey_highness,106,52327,1266653416,1266659732,0,3,6
user_smokeymonkey_highness,106,3976,1266659732,1266672946,0,3,13
user_smokeymonkey_highness,106,69750,1266672946,1266672946,0,3,0
user_fujino_yukitsugu,107,41704,1273986361,1273986741,0,3,0
user_fujino_yukitsugu,107,3976,1273986741,1273995163,0,3,8
user_fujino_yukitsugu,107,69750,1273995163,1273995163,0,3,0
user_jazznotjazz,108,52327,1264748706,1264749243,0,3,0
user_jazznotjazz,108,3976,1264749243,1264764816,0,3,15
user_jazznotjazz,108,69750,1264764816,1264764816,0,3,0
user_jazznotjazz,109,69750,1267210348,1267210544,0,3,0
user_jazznotjazz,109,3976,1267210544,1267221737,0,3,11
user_jazznotjazz,109,52327,1267221737,1267221737,0,3,0
user_jazznotjazz,110,130969,1269968787,1269977987,0,3,9
user_jazznotjazz,110,52327,1269977987,1269979934,0,3,1
user_jazznotjazz,110,3976,1269979934,1269979934,0,3,0
user_jazznotjazz,111,69750,1276110675,1276111460,0,3,0
user_jazznotjazz,111,130969,1276111460,1276113601,0,3,2
user_jazznotjazz,111,3976,1276113601,1276113601,0,3,0
user_jazznotjazz,112,41704,1278011609,1278012496,0,3,0
user_jazznotjazz,112,52327,1278012496,1278013887,0,3,1
user_jazznotjazz,112,3976,1278013887,1278013887,0,3,0
user_jazznotjazz,113,52327,1285824370,1285844000,0,3,19
user_jazznotjazz,113,69750,1285844000,1285845424,0,3,1
user_jazznotjazz,113,3976,1285845424,1285845424,0,3,0
user_osamu_iwasaki,114,69750,1263883165,1263883271,0,3,0
user_osamu_iwasaki,114,3976,1263883271,1263884004,0,3,0
user_osamu_iwasaki,114,52327,1263884004,1263884004,0,3,0
user_kazu_skywalker,115,130969,1280378745,1280394271,0,3,15
user_kazu_skywalker,115,3976,1280394271,1280420630,0,3,26
user_kazu_skywalker,115,41704,1280420630,1280420630,0,3,0
user_xenop,116,41704,1280043763,1280045037,0,3,1
user_xenop,116,3976,1280045037,1280057627,0,3,12
user_xenop,116,130969,1280057627,1280057627,0,3,0
user_xenop,117,130969,1293736993,1293743616,0,3,6
user_xenop,117,52327,1293743616,1293744567,0,3,0
user_xenop,117,41704,1293744567,1293744567,0,3,0
user_yuriy_gladkiy,118,16244,1297419683,1297419846,0,3,0
user_yuriy_gladkiy,118,106039,1297419846,1297442782,0,3,22
user_yuriy_gladkiy,118,46899,1297442782,1297442782,0,3,0
user_26,119,3976,1264163419,1264164828,0,3,1
user_26,119,52327,1264164828,1264174328,0,3,9
user_26,119,130969,1264174328,1264174328,0,3,0
user_26,120,41704,1264256730,1264257030,0,3,0
user_26,120,3976,1264257030,1264281024,0,3,23
user_26,120,52327,1264281024,1264281024,0,3,0
user_26,121,130969,1264598511,1264603027,0,3,4
user_26,121,3976,1264603027,1264624878,0,3,21
user_26,121,52327,1264624878,1264624878,0,3,0
user_26,122,41704,1265098653,1265101015,0,4,2
user_26,122,130969,1265101015,1265101204,0,4,0
user_26,122,3976,1265101204,1265106146,0,4,4
user_26,122,69750,1265106146,1265106146,0,4,0
user_26,123,52327,1275276483,1275278825,0,3,2
user_26,123,3976,1275278825,1275296442,0,3,17
user_26,123,41704,1275296442,1275296442,0,3,0
user_26,124,130969,1275748772,1275761348,0,3,12
user_26,124,41704,1275761348,1275761504,0,3,0
user_26,124,3976,1275761504,1275761504,0,3,0
user_26,125,69750,1276676078,1276679368,0,3,3
user_26,125,3976,1276679368,1276700991,0,3,21
user_26,125,41704,1276700991,1276700991,0,3,0
user_26,126,130969,1282566759,1282566923,0,3,0
user_26,126,3976,1282566923,1282581615,0,3,14
user_26,126,41704,1282581615,1282581615,0,3,0
user_26,127,52327,1288862863,1288864203,0,4,1
user_26,127,3976,1288864203,1288878215,0,4,14
user_26,127,41704,1288878215,1288880616,0,4,2
user_26,127,69750,1288880616,1288880616,0,4,0
user_26,128,130969,1293198987,1293199063,0,4,0
user_26,128,3976,1293199063,1293201569,0,4,2
user_26,128,41704,1293201569,1293202018,0,4,0
user_26,128,52327,1293202018,1293202018,0,4,0
user_26,129,41704,1296990106,1296991594,0,3,1
user_26,129,52327,1296991594,1297002640,0,3,11
user_26,129,3976,1297002640,1297002640,0,3,0
user_26,130,52327,1297824922,1297825535,0,3,0
user_26,130,41704,1297825535,1297843304,0,3,17
user_26,130,3976,1297843304,1297843304,0,3,0
user_26,131,130969,1298020823,1298031604,0,3,10
user_26,131,52327,1298031604,1298044266,0,3,12
user_26,131,3976,1298044266,1298044266,0,3,0
user_kazuhito_kidachi,132,69750,1267444865,1267473009,0,3,28
user_kazuhito_kidachi,132,52327,1267473009,1267474529,0,3,1
user_kazuhito_kidachi,132,3976,1267474529,1267474529,0,3,0
user_kazuhito_kidachi,133,41704,1271316264,1271316675,0,3,0
user_kazuhito_kidachi,133,3976,1271316675,1271326527,0,3,9
user_kazuhito_kidachi,133,69750,1271326527,1271326527,0,3,0
user_kazuhito_kidachi,134,41704,1273319859,1273331376,0,3,11
user_kazuhito_kidachi,134,3976,1273331376,1273332575,0,3,1
user_kazuhito_kidachi,134,52327,1273332575,1273332575,0,3,0
user_kazuhito_kidachi,135,69750,1274155376,1274156673,0,4,1
user_kazuhito_kidachi,135,3976,1274156673,1274169966,0,4,13
user_kazuhito_kidachi,135,52327,1274169966,1274180046,0,4,10
user_kazuhito_kidachi,135,41704,1274180046,1274180046,0,4,0
user_kazuhito_kidachi,136,41704,1283604509,1283631346,0,3,26
user_kazuhito_kidachi,136,52327,1283631346,1283632614,0,3,1
user_kazuhito_kidachi,136,3976,1283632614,1283632614,0,3,0
user_mike_chang,137,454,1268705159,1268712651,0,3,7
user_mike_chang,137,66,1268712651,1268740064,0,3,27
user_mike_chang,137,215,1268740064,1268740064,0,3,0
user_mike_chang,138,153,1275426876,1275445139,0,3,18
user_mike_chang,138,454,1275445139,1275448795,0,3,3
user_mike_chang,138,66,1275448795,1275448795,0,3,0
user_michele_b,139,56,1277057077,1277078587,0,3,21
user_michele_b,139,745,1277078587,1277089459,0,3,10
user_michele_b,139,495,1277089459,1277089459,0,3,0
user_michele_b,140,56,1279302662,1279330014,0,3,27
user_michele_b,140,495,1279330014,1279351610,0,3,21
user_michele_b,140,67,1279351610,1279351610,0,3,0
user_marco_ziero,141,66,1286053217,1286059132,0,3,5
user_marco_ziero,141,153,1286059132,1286072163,0,3,13
user_marco_ziero,141,56,1286072163,1286072163,0,3,0
user_peter_sorgenfrei,142,495,1282165955,1282174523,0,3,8
user_peter_sorgenfrei,142,56,1282174523,1282185780,0,3,11
user_peter_sorgenfrei,142,454,1282185780,1282185780,0,3,0
user_atsushi_nakamura,143,52327,1270046886,1270047297,0,3,0
user_atsushi_nakamura,143,3976,1270047297,1270048069,0,3,0
user_atsushi_nakamura,143,69750,1270048069,1270048069,0,3,0
user_atsushi_nakamura,144,41704,1272441045,1272466946,0,3,25
user_atsushi_nakamura,144,52327,1272466946,1272468350,0,3,1
user_atsushi_nakamura,144,3976,1272468350,1272468350,0,3,0
user_atsushi_nakamura,145,46899,1275810348,1275811044,0,3,0
user_atsushi_nakamura,145,3976,1275811044,1275836268,0,3,25
user_atsushi_nakamura,145,41704,1275836268,1275836268,0,3,0
user_cristina_r,146,56,1280607190,1280615668,0,3,8
user_cristina_r,146,495,1280615668,1280622215,0,3,6
user_cristina_r,146,11158,1280622215,1280622215,0,3,0
user_takehiko_kamijo,147,41704,1267955615,1267955661,0,3,0
user_takehiko_kamijo,147,3976,1267955661,1267955678,0,3,0
user_takehiko_kamijo,147,69750,1267955678,1267955678,0,3,0
user_takehiko_kamijo,148,52327,1275980575,1275989982,0,3,9
user_takehiko_kamijo,148,69750,1275989982,1275997454,0,3,7
user_takehiko_kamijo,148,3976,1275997454,1275997454,0,3,0
user_toonmonk,149,495,1266125120,1266132531,0,3,7
user_toonmonk,149,154,1266132531,1266133679,0,3,1
user_toonmonk,149,56,1266133679,1266133679,0,3,0
user_toonmonk,150,153,1268613255,1268623421,0,3,10
user_toonmonk,150,94,1268623421,1268624428,0,3,1
